,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
9,50.529114,72.296455,73.147644,73.56467,75.01796,75.157135,75.135345,75.42323,71.72248,71.14482,66.05385,63.64467,63.69188,63.061275,61.89413,61.702587,62.188602,62.279446,64.06036,62.724045,61.703354,63.561844,62.282948,64.3963,64.996506,65.26978,66.45906,64.30453,57.75104,Text tokens
0,42.56977,64.648,62.947567,64.083305,68.4167,69.05629,69.181725,72.2448,70.29058,70.37839,65.621704,63.732285,64.16694,64.16697,63.921623,64.05242,65.485016,66.63956,69.36575,68.742966,68.80514,69.66969,67.85234,70.233025,67.71345,68.24658,68.36951,66.71138,59.378822,Text only tokens
1,26.127222,36.494987,35.763954,37.53104,39.22058,39.146206,38.86825,39.08147,37.494156,37.082615,35.375156,34.596554,34.117012,33.907883,33.237366,32.55255,32.57935,32.824883,33.903275,33.521683,33.274666,34.215492,34.224216,35.197083,36.347515,36.92701,36.858383,36.3631,33.441235,Text only tokens
2,26.359785,35.924667,34.937935,36.836296,38.053127,37.928158,37.780373,38.132683,36.292908,36.04246,34.478546,33.89286,33.41894,32.856655,32.48007,31.938948,31.696396,31.712927,32.28078,31.456795,31.013454,32.16666,32.01211,33.300926,33.8081,34.666622,34.898422,34.560043,32.350666,Text only tokens
3,43.46824,57.07825,55.941303,56.87744,58.777245,58.1367,57.54038,58.06727,55.064903,54.767452,49.965263,48.2818,48.38572,48.163307,47.622597,47.520725,47.966515,48.48716,49.716198,48.40897,47.998558,49.613544,49.760334,51.305492,52.275692,52.946697,53.737717,53.87976,49.075096,Text only tokens
4,27.723553,38.5621,37.67424,39.452274,41.217297,41.026234,40.628216,40.872906,39.283966,38.752373,36.867363,35.859196,35.39262,35.259098,34.515846,33.733078,33.664177,34.03714,34.98621,34.223785,34.014355,34.852207,34.70444,36.117466,37.239834,37.566296,37.939175,37.463013,34.638084,Text only tokens
5,29.341194,39.72168,38.618286,40.48061,41.786785,41.32216,40.970615,41.399487,39.76584,39.319065,37.329025,36.591263,36.108475,35.54203,35.03992,34.417934,34.536774,34.711002,35.525375,35.263435,35.162952,36.451595,36.433365,37.55533,37.930573,38.739285,39.046303,38.91511,35.93388,Text only tokens
6,44.182957,57.8453,55.51274,56.129036,57.229424,56.83016,55.593483,55.867012,55.442528,55.938526,52.264786,50.814835,50.754017,50.24982,49.708733,49.110588,49.81867,50.224678,51.35486,50.74516,50.17654,51.87176,51.153282,52.647614,52.887756,54.386806,55.659737,55.15112,52.18418,Text only tokens
7,44.092186,54.678886,52.452488,52.47484,52.81748,52.851425,50.16093,51.58277,50.092285,50.41373,47.47121,45.820488,46.061806,45.49008,44.73291,44.278458,44.4898,44.860947,46.168964,45.474487,45.014275,46.490627,46.66718,47.5251,48.2259,48.81848,49.298878,49.965313,46.724163,Text only tokens
8,33.030262,44.40114,43.78653,45.182205,46.066784,45.206684,44.836834,44.32663,42.14125,41.839985,39.294476,37.88716,37.733803,37.08721,36.50859,36.05709,36.203228,36.532143,37.39771,36.5465,36.314217,37.773636,37.67989,39.427433,40.532074,41.6206,41.61173,41.496597,38.501312,Text only tokens
9,50.529114,72.17817,71.275894,72.35025,74.212524,74.44293,74.69742,75.50809,71.8465,71.43659,66.60738,64.35259,64.58508,64.367386,63.588852,63.199596,64.001076,64.43968,66.24496,64.83205,63.94964,65.63732,65.04962,67.33423,68.29828,68.4935,69.936005,68.371956,60.45352,Text only tokens
