,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
20,39.493023,69.98551,78.7797,87.13555,98.900215,103.29322,104.82584,108.49335,122.66082,125.32917,108.2575,110.720116,120.078026,123.34,127.455215,127.52961,133.88036,141.71451,146.17397,141.43771,142.66705,146.59605,150.98384,152.85533,157.541,166.66159,187.87796,192.47694,188.9524,All tokens,46,398,2,2,3,experiment_proposal,1,1,3,experiment_proposal
21,52.969032,89.81151,101.39602,111.639114,123.60312,128.81477,128.2401,134.96043,143.40263,145.36864,123.815,123.83407,129.055,130.11531,134.74269,136.43837,140.22667,148.3877,152.98877,147.55952,147.28131,147.37404,147.35625,149.38124,154.81615,163.50519,184.27185,194.17369,197.64818,All tokens,42,370,4,4,1,hypothesis_gen,1,1,1,hypothesis_gen
22,37.81173,72.14194,84.895775,96.41475,107.64073,113.61382,112.9963,119.9952,127.60272,128.4162,109.607796,112.37112,117.682144,119.330864,124.12416,125.57575,129.43105,135.85883,139.13867,135.33376,135.3031,139.23145,142.80829,146.50912,150.07121,156.0661,173.9746,175.89388,163.3385,All tokens,22,209,1,1,4,experiment_proposal,4,4,4,experiment_proposal
23,39.204838,69.10725,79.197815,88.19429,98.6517,103.68692,103.32697,109.67853,117.13646,118.40307,103.27102,105.6197,110.664536,112.618835,117.32294,118.596245,122.29807,128.58403,131.83527,128.27324,128.21526,131.32468,133.7074,136.03639,140.03163,145.52287,161.44087,164.45505,155.71555,All tokens,20,194,3,3,1,perception,1,1,1,perception
24,28.872883,61.399204,72.65342,83.437836,95.925545,101.69754,103.44223,112.51182,121.41302,123.69438,108.72174,110.338745,114.57368,115.211205,117.91142,118.67042,121.74202,127.58734,130.67879,126.31154,127.95711,131.36476,134.56761,137.03954,139.63617,144.4703,156.73027,155.90953,145.15067,All tokens,28,263,0,0,1,hypothesis_gen,3,3,1,hypothesis_gen
25,37.033844,60.38202,68.583084,76.43382,87.78208,93.90772,93.05833,100.437645,112.11973,115.09958,99.57258,99.15019,104.807846,104.9048,108.91554,110.75676,114.04562,121.85614,125.40794,121.61594,124.04209,125.99319,125.444496,125.60095,131.3756,138.79218,160.02176,169.92366,182.37885,All tokens,30,275,1,1,3,perception,2,2,3,perception
26,52.285107,88.66677,100.555244,110.23199,121.69767,126.92731,126.57247,133.18193,141.48845,143.30345,122.638824,122.58861,127.88,129.09111,133.93137,135.69502,139.52734,147.64723,152.23224,146.5916,146.67012,146.81474,146.62941,148.33661,152.79564,161.686,182.41016,192.31648,195.17017,All tokens,41,367,2,2,3,hypothesis_gen,1,1,3,hypothesis_gen
27,66.77771,93.61961,102.09065,109.383385,118.429214,122.42182,121.83784,125.28829,132.78558,135.40967,115.168976,112.522385,117.16829,117.674446,120.324425,121.534256,123.76222,130.89243,133.52853,128.48505,129.93948,130.16731,131.29762,131.8506,137.4137,144.9176,165.33119,172.7355,177.84875,All tokens,49,413,1,1,3,hypothesis_gen,3,3,3,hypothesis_gen
28,52.797924,96.94537,109.96571,123.23905,137.14151,142.97261,142.96307,147.72484,155.48108,156.87189,129.10176,130.07114,137.95184,139.69763,144.002,146.32614,151.56169,159.71902,165.06218,157.94739,157.38774,159.87639,161.17142,164.80556,170.13991,177.04636,195.8061,203.83412,205.17534,All tokens,33,286,2,2,4,perception,1,1,4,perception
29,38.610428,69.07486,79.407234,88.850334,99.30207,104.42114,103.958916,110.37289,117.83206,119.15494,103.625145,106.182495,111.5217,113.46728,118.25061,119.46106,123.25045,129.56657,132.85248,129.07732,129.22513,132.33894,134.73833,136.9908,140.94173,146.95013,163.62474,167.38954,158.07323,All tokens,18,191,2,2,1,hypothesis_gen,0,0,1,hypothesis_gen
30,29.995188,57.67778,66.974525,75.106804,86.95702,93.455956,93.811134,103.76393,116.52921,121.59175,107.17799,108.64152,114.07095,116.84208,122.94435,127.70719,132.5494,141.38202,146.6036,143.3858,145.61624,148.90263,150.49184,154.5635,163.7903,174.35338,192.32355,184.19179,197.29985,All tokens,43,374,1,1,1,perception,3,3,1,perception
31,56.21638,80.29998,88.35272,95.89011,104.95584,109.987366,111.491264,116.97631,123.19992,124.77949,108.06332,108.42374,115.23455,118.819046,124.409775,125.303055,130.2353,138.88493,144.52052,138.8311,139.2065,140.05588,141.41095,142.14975,147.75978,154.2603,175.49193,186.49057,198.73763,All tokens,0,27,2,2,1,perception,0,0,1,perception
32,36.31507,53.851006,60.419716,66.81612,76.300766,80.773445,83.22227,89.35018,100.61414,101.7327,90.03396,89.6735,95.71679,96.52805,98.36899,97.488304,99.602684,104.22779,104.39193,100.831375,103.08224,104.77627,107.738144,108.201035,114.569626,125.40036,149.21544,155.547,155.83163,All tokens,35,324,1,1,0,hypothesis_gen,0,0,0,hypothesis_gen
33,30.401999,50.179626,58.0102,65.54321,75.34709,80.69038,82.03703,91.94944,102.67106,106.96744,95.01911,95.88682,101.26478,101.93767,105.539246,108.21631,111.97195,119.02086,121.5615,118.557014,120.810394,123.463264,125.95169,128.25471,135.32458,145.04549,166.64108,176.05725,183.60716,All tokens,24,218,1,1,0,hypothesis_gen,2,2,0,hypothesis_gen
34,44.936115,90.93532,104.80481,117.53162,129.68463,135.5485,135.28252,140.9771,147.00346,147.98218,126.52589,128.2091,133.38078,133.96062,137.27328,137.0596,140.5043,147.04741,150.4224,144.06216,142.28206,143.55637,143.69258,146.68423,149.23009,154.28796,167.52473,172.1695,165.6887,All tokens,10,155,2,2,1,hypothesis_gen,1,1,1,hypothesis_gen
35,18.74601,35.933655,42.172398,48.239616,55.895306,59.81333,60.78698,69.62299,80.38583,85.68423,80.95062,83.42144,89.16597,91.38688,96.70902,101.13541,106.77975,115.671295,122.53524,118.864944,121.403175,124.009575,125.932106,125.8641,129.60446,135.94177,148.22849,154.2139,165.10596,All tokens,38,352,2,2,2,experiment_proposal,1,1,2,experiment_proposal
36,37.14256,67.43621,77.80629,86.88018,96.7731,101.01208,101.77758,108.3641,117.53257,119.86527,106.92128,106.36248,112.32286,114.06824,116.80419,118.25855,122.48097,127.693054,130.71529,125.99302,127.42737,131.0745,133.682,135.60078,137.96059,141.08046,155.59114,153.9698,157.45328,All tokens,39,358,0,0,0,perception,1,1,0,perception
37,35.170734,64.378586,74.297295,83.14663,93.60742,99.47064,100.04536,107.48707,116.86475,120.9534,108.02519,108.22591,112.911514,114.689125,119.29739,123.01959,128.4388,140.66205,146.73636,143.6273,146.92181,148.62271,148.01228,150.11171,156.13063,161.8003,179.78316,189.57855,195.72124,All tokens,3,68,2,2,1,perception,1,1,1,perception
38,34.671333,57.717155,68.632256,78.534706,89.88066,96.42019,98.086075,107.45329,119.49359,125.17704,112.685455,114.129395,122.36971,125.84338,131.03294,133.42691,139.00385,148.4862,156.2492,150.69867,150.3025,151.67534,152.4046,157.81174,164.90523,174.0277,193.94363,201.86661,206.03378,All tokens,12,164,2,2,1,experiment_proposal,1,1,1,experiment_proposal
39,35.851086,60.405087,69.089455,76.5708,85.884705,90.953926,91.68275,99.16495,108.24568,112.36255,102.19269,101.67363,106.21734,108.35846,113.23308,117.02356,121.852356,133.91808,140.1411,137.38919,141.49048,143.13353,143.38998,146.53351,152.98672,159.11919,176.86453,187.20146,194.94276,All tokens,21,202,0,0,3,hypothesis_gen,3,3,3,hypothesis_gen
40,39.399357,58.8434,66.24572,72.85893,82.303314,87.64242,86.65527,93.26733,104.41851,107.156685,92.4103,91.92054,97.30917,97.51652,101.44413,103.393845,106.621056,114.111824,117.274506,113.57949,115.71415,117.27147,117.39143,117.911766,124.611336,132.9327,154.97708,169.21173,177.28027,All tokens,31,279,2,2,1,experiment_proposal,4,4,1,experiment_proposal
41,40.345524,65.101974,72.70283,79.970245,89.68924,94.59673,93.27415,97.95226,106.10571,106.28178,92.25364,93.99404,98.56064,98.99161,103.20904,105.01901,109.16621,115.3009,118.947784,116.80091,119.07297,120.01666,121.972824,122.32433,126.7718,133.14973,153.00598,162.40971,166.2935,All tokens,16,185,3,3,2,perception,2,2,2,perception
42,30.175226,59.153534,69.45955,79.48068,90.555664,95.98178,97.83827,106.08421,114.07656,115.96145,101.87075,103.31307,107.35271,108.18081,110.95323,111.32202,114.48505,120.05788,123.19963,119.435326,120.17741,123.63913,126.7284,129.49864,133.59459,139.02461,151.4482,153.30388,143.10175,All tokens,29,266,3,3,3,experiment_proposal,0,0,3,experiment_proposal
43,25.980156,47.86048,56.972446,64.56353,75.57931,81.30211,83.62292,89.928154,98.76247,99.67214,91.532585,91.882545,97.98851,99.803925,102.130135,102.81373,105.87126,110.28693,111.4833,108.80643,110.218796,113.184006,116.816895,119.43036,123.08285,130.69449,146.67303,145.36433,142.48465,All tokens,9,142,4,4,1,perception,3,3,1,perception
44,40.787426,59.91429,66.419685,72.379135,80.66491,84.5548,84.99984,89.138084,98.35299,98.00188,88.30934,89.17529,97.254524,99.27802,101.69691,102.82048,105.45146,110.64063,111.669624,108.40063,109.77972,111.86314,115.28287,116.76515,123.10374,131.56358,154.10298,158.89711,158.07933,All tokens,26,243,0,0,1,perception,1,1,1,perception
45,38.299347,70.640434,80.06786,88.10472,100.62541,105.67219,107.37309,111.55663,126.016075,128.89305,111.54875,114.038376,123.66419,126.81671,131.22383,131.52722,138.10803,146.22366,151.03123,146.23616,147.85287,151.75356,156.13965,157.36374,161.25775,169.68237,190.47224,194.21017,191.08748,All tokens,45,397,0,0,3,perception,3,3,3,perception
46,29.63981,63.65732,76.204124,89.19102,102.947754,110.39242,112.50623,121.88549,130.93774,134.43407,116.37151,117.569626,123.01811,123.865204,127.02703,127.67662,131.24411,138.25636,142.09622,137.33562,138.15717,141.74646,144.50578,146.51353,151.16681,156.16995,172.18149,181.27185,177.09093,All tokens,4,85,0,0,0,hypothesis_gen,3,3,0,hypothesis_gen
47,33.87637,59.517864,70.77867,82.18143,94.49646,101.8335,103.62401,113.186165,125.65134,131.3315,118.05258,119.48857,127.73873,131.09161,136.21774,138.54575,143.95627,153.38387,161.1329,155.19894,154.33145,155.1854,155.49251,161.32712,167.40184,176.02544,195.3864,201.76395,207.57883,All tokens,11,163,2,2,2,hypothesis_gen,0,0,2,hypothesis_gen
48,41.346645,66.71621,75.836006,84.25625,94.289375,99.09824,98.658165,104.77272,112.05312,113.423935,99.016716,101.11824,106.23176,108.18845,112.8042,114.057526,117.664795,123.385475,126.40661,123.20592,123.23682,125.69987,128.23973,130.33035,134.1598,140.44107,157.58006,162.50157,151.51862,All tokens,19,193,1,1,1,hypothesis_gen,0,0,1,hypothesis_gen
49,26.388493,42.367195,48.50389,53.83862,62.48591,66.84346,68.421005,76.3349,85.75666,88.70128,78.98289,79.189804,84.87213,86.52394,89.26075,89.9864,93.305595,98.11148,100.30828,97.739,99.108444,101.25518,104.73696,105.5,108.82401,117.11266,137.16539,138.52335,130.47765,All tokens,23,214,2,2,0,hypothesis_gen,1,1,0,hypothesis_gen
0,54.63362,58.45603,59.972137,61.86855,65.76044,67.24185,67.615524,73.36891,80.36437,83.1232,74.607285,72.895035,77.5816,79.4142,82.00289,83.37893,86.84684,91.64599,94.2172,90.92231,92.572334,94.85143,97.493416,98.26523,102.13281,108.10166,123.441315,131.83087,125.17632,Img tokens,40,362,1,1,3,perception,3,3,3,perception
1,62.383083,66.3884,69.42475,72.23515,77.17107,79.33914,80.07806,86.39634,92.45992,91.8056,80.02934,81.01137,85.52679,86.2167,89.16389,90.24697,93.53411,100.44904,105.28125,102.77314,104.53518,106.773026,108.67892,110.68199,113.79926,119.870346,136.48958,151.34186,143.78717,Img tokens,7,121,1,1,1,experiment_proposal,3,3,1,experiment_proposal
2,69.12788,72.999,74.97058,77.34796,81.90711,84.36905,85.35132,90.24453,95.25105,97.04096,84.15976,83.81873,89.37425,92.69035,97.6285,98.4781,102.98737,111.01977,116.19668,111.83923,113.42319,114.22728,115.7333,115.09425,120.08066,126.64093,146.41972,163.76805,168.27151,Img tokens,1,28,0,0,0,hypothesis_gen,3,3,0,hypothesis_gen
3,40.284286,50.43187,52.73223,55.23826,60.810665,63.30169,64.25258,70.656265,78.97288,83.48547,76.114784,76.03077,80.49654,82.4115,87.76002,92.21811,96.624535,105.673744,112.23452,110.16772,113.90204,115.94795,117.68236,118.81208,123.830124,132.06215,147.30533,161.13322,162.56645,Img tokens,47,402,3,3,3,perception,1,1,3,perception
4,49.62638,57.78591,60.569542,64.1572,69.73716,72.10053,71.73668,77.25298,83.09676,85.219315,74.84817,76.06762,79.89707,81.71755,85.79642,86.92345,89.99864,95.292175,98.06624,96.03283,96.52957,98.321335,100.67893,101.89432,105.84147,112.09956,127.459885,137.29887,123.84642,Img tokens,17,190,2,2,0,perception,3,3,0,perception
5,42.585396,45.79174,47.514927,49.768948,53.042713,54.976143,55.803295,60.333145,65.707214,68.893715,63.291153,62.084427,65.878105,66.908676,69.79568,70.425285,73.9183,78.75386,81.22158,79.99413,80.60735,81.86267,84.11386,84.81737,87.338295,91.128784,101.83418,112.63952,108.935905,Img tokens,15,182,2,2,4,hypothesis_gen,0,0,4,hypothesis_gen
6,38.808655,48.42318,52.2056,56.70221,62.772636,66.07614,67.21335,74.63003,84.16557,89.36249,81.59895,82.80091,89.999886,93.62497,98.66611,101.20362,106.3946,114.87866,121.67488,117.72675,118.56741,119.68285,120.67584,125.18874,132.54805,141.34831,159.7306,175.29788,177.20404,Img tokens,14,169,2,2,2,perception,3,3,2,perception
7,36.526875,41.759975,42.950912,44.147137,48.003456,49.173283,49.98199,54.821568,60.70072,62.76033,58.46552,57.594704,61.99518,63.82994,66.18914,67.16779,69.535904,73.64732,74.8547,73.655685,76.131294,77.68836,80.86316,81.92933,85.471176,93.05167,108.431076,114.53718,108.63302,Img tokens,8,141,2,2,4,hypothesis_gen,4,4,4,hypothesis_gen
8,67.9221,74.84146,77.97387,81.884575,87.51313,90.17733,90.41483,96.78801,104.32236,107.40535,93.04741,92.40271,96.85029,98.19872,101.79612,103.24186,107.06102,115.034676,119.92244,115.56323,117.56538,117.693306,119.03249,119.68119,126.43277,134.78635,154.35367,174.94318,172.62344,Img tokens,6,116,1,1,1,perception,2,2,1,perception
9,26.616564,34.511112,36.426712,38.75785,42.6538,44.659424,46.19333,53.55817,59.89675,63.397964,59.249737,59.77495,63.865433,66.464165,71.389404,73.294395,76.834915,81.87243,85.48768,83.92224,85.42175,87.54585,89.286934,90.867134,92.701454,95.6002,103.773636,113.105194,111.8072,Img tokens,34,306,3,3,2,hypothesis_gen,2,2,2,hypothesis_gen
10,73.35159,78.43284,80.62584,82.608894,87.63887,89.786705,89.63015,88.95083,93.65939,96.38157,80.57745,76.82388,81.72328,81.71802,82.268745,82.83293,84.307045,89.797714,90.881134,87.60583,89.14998,90.44946,93.00305,94.00162,100.47846,109.487274,131.48935,140.29663,132.7366,Img tokens,5,96,1,1,4,hypothesis_gen,0,0,4,hypothesis_gen
11,44.229782,48.078625,49.727745,51.390633,56.177284,57.84439,58.932583,63.842026,72.46246,73.916214,66.315285,65.00348,69.7242,70.99873,72.863205,72.42864,73.97849,78.103226,78.39137,76.04589,78.53194,79.62445,81.6109,81.2253,87.79681,97.54061,119.42825,129.94128,129.63808,Img tokens,37,328,2,2,4,hypothesis_gen,1,1,4,hypothesis_gen
12,38.797348,48.235004,51.33018,55.014614,60.27512,63.015522,63.295654,70.96566,79.0079,82.26275,74.46946,76.16869,81.87181,84.685616,89.86098,92.6341,97.63434,106.29444,112.83573,110.174446,110.609085,111.45237,110.80764,111.72837,114.56018,120.57599,134.98038,146.26028,146.86803,Img tokens,27,260,0,0,0,perception,2,2,0,perception
13,50.704712,54.468395,55.93509,57.46651,61.270893,62.865402,63.83064,67.92031,73.30363,75.97322,66.903244,64.6419,69.34981,70.7452,74.08256,74.47976,78.459435,82.837006,85.48846,84.31331,86.386856,88.65096,91.68538,93.09072,94.671326,100.99459,113.461655,118.02708,118.55085,Img tokens,2,58,0,0,1,perception,3,3,1,perception
14,47.841763,54.920288,57.56842,59.987076,65.50869,67.75602,68.76558,74.85024,82.04404,84.52119,72.63602,71.512085,76.86738,78.26764,80.74318,82.6857,85.5157,92.01018,95.56369,93.13085,95.86254,98.20917,98.28979,98.93814,104.13579,112.96063,133.84663,152.26492,150.47935,Img tokens,48,409,3,3,1,perception,0,0,1,perception
15,19.584665,22.411903,23.28241,24.160505,26.441444,27.5656,28.552084,33.083035,38.498886,42.346645,40.09344,39.748142,43.073128,45.07343,47.013138,48.17065,50.181126,53.003674,53.961796,53.41427,54.375313,55.703148,58.24744,58.103275,60.586384,65.09179,75.87981,82.21513,80.2519,Img tokens,50,419,2,2,3,hypothesis_gen,1,1,3,hypothesis_gen
16,38.808655,48.42318,52.2056,56.70221,62.772636,66.07614,67.21335,74.63003,84.16557,89.36249,81.59895,82.80091,89.999886,93.62497,98.66611,101.20362,106.3946,114.87866,121.67488,117.72675,118.56741,119.68285,120.67584,125.18874,132.54805,141.34831,159.7306,175.29788,177.20404,Img tokens,13,167,4,4,4,perception,2,2,4,perception
17,36.795948,44.710518,46.967754,49.145832,54.34441,57.40694,58.063362,65.42116,74.831505,79.005264,70.888885,71.519936,75.83146,78.76765,84.4448,88.61423,92.503365,99.92498,103.908615,102.24947,105.272865,108.23509,110.86059,113.67859,125.52521,136.81871,155.04323,157.0185,167.94278,Img tokens,44,381,3,3,3,hypothesis_gen,0,0,3,hypothesis_gen
18,82.66611,84.560196,89.09036,94.36332,100.681046,103.53535,103.15569,107.375755,113.83617,115.48617,95.02047,95.57763,101.49978,103.30141,107.265976,109.30289,113.48373,120.725975,125.18397,120.12223,120.43491,121.8074,123.29695,125.49823,132.92242,141.83571,160.84642,178.02957,172.02835,Img tokens,32,285,1,1,3,perception,0,0,3,perception
19,44.229782,48.078625,49.727745,51.390633,56.177284,57.84439,58.932583,63.842026,72.46246,73.916214,66.315285,65.00348,69.7242,70.99873,72.863205,72.42864,73.97849,78.103226,78.39137,76.04589,78.53194,79.62445,81.6109,81.2253,87.79681,97.54061,119.42825,129.94128,129.63808,Img tokens,36,325,1,1,3,hypothesis_gen,2,2,3,hypothesis_gen
20,51.695988,56.458313,58.50936,60.302433,65.88175,67.70722,69.1819,71.98078,83.65862,86.60657,75.8402,77.26476,84.61599,87.7028,91.87234,92.33366,97.743515,104.84759,108.94281,105.88277,108.00659,110.122505,113.294586,113.177635,117.30934,125.1071,144.47052,156.27983,151.46199,Img tokens,46,398,2,2,3,experiment_proposal,1,1,3,experiment_proposal
21,70.05275,76.64583,80.281685,83.74615,89.7013,92.10342,92.06275,97.818016,104.97661,107.30907,91.82889,91.13,95.42649,96.92887,101.298836,103.112816,106.558075,113.811745,117.74501,113.96478,115.00258,114.77967,114.93395,115.25368,121.272484,129.84854,149.54979,166.15796,165.31488,Img tokens,42,370,4,4,1,hypothesis_gen,1,1,1,hypothesis_gen
22,50.891605,58.577385,61.68091,65.49785,71.10969,73.66021,73.59252,79.6021,85.401024,87.05569,75.22335,76.84466,80.840645,82.57817,86.75252,88.081665,91.06862,96.50969,99.25947,97.22248,98.21057,100.307274,103.30613,105.39155,109.6721,116.22594,132.8896,141.79852,126.10517,Img tokens,22,209,1,1,4,experiment_proposal,4,4,4,experiment_proposal
23,49.62638,57.78591,60.569542,64.1572,69.73716,72.10053,71.73668,77.25298,83.09676,85.219315,74.84817,76.06762,79.89707,81.71755,85.79642,86.92345,89.99864,95.292175,98.06624,96.03283,96.52957,98.321335,100.67893,101.89432,105.84147,112.09956,127.459885,137.29887,123.84642,Img tokens,20,194,3,3,1,perception,1,1,1,perception
24,37.65644,47.194046,49.50711,52.280468,57.407158,59.570137,60.54913,67.69128,74.195076,77.44466,69.03472,69.81309,72.985916,74.591995,77.30829,78.38129,80.6848,85.571785,88.09729,86.09715,88.00291,90.649925,93.31819,95.25137,99.50561,105.50347,117.37061,124.94584,114.29598,Img tokens,28,263,0,0,1,hypothesis_gen,3,3,1,hypothesis_gen
25,49.55142,54.19825,56.217,58.523586,63.6964,66.48616,66.18895,71.357956,79.79226,82.39889,70.55749,69.02188,73.34251,73.81866,77.446655,79.274025,81.83254,88.41029,91.166245,88.58538,91.52236,92.60827,92.48735,91.69797,98.44664,107.300766,127.792274,145.94888,153.62593,Img tokens,30,275,1,1,3,perception,2,2,3,perception
