,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,18.264252,18.32733,18.502808,18.808413,19.568808,21.292439,24.169344,28.568378,34.66249,42.55869,52.616066,62.751747,72.244,78.26816,81.50053,87.76952,88.41729,87.733826,89.982414,90.19958,90.76904,90.15451,92.55136,94.39379,96.329605,99.05355,102.63435,103.20982,106.9326,103.68282,101.69337,99.52468,53.90785,Img tokens
1,23.540977,23.619427,23.837282,24.81405,26.031761,28.33515,31.734278,37.155228,43.303493,50.95282,58.84416,65.3416,73.41132,77.39412,77.75581,85.31665,85.77723,85.53331,87.94677,88.98546,89.70421,90.763245,93.930244,96.19846,101.59899,104.26905,110.815605,114.58297,120.81847,122.021675,126.03056,126.724655,95.48912,Img tokens
2,28.643099,28.73687,29.04293,29.843868,31.13048,33.410065,36.43255,41.06633,46.771328,53.234997,59.705246,65.409706,73.235214,76.74688,76.80836,84.33857,84.910835,84.766975,87.07901,85.85547,87.31768,88.06978,90.76277,92.97446,96.55204,98.34404,103.224396,105.78224,111.80607,112.18235,115.788445,114.37025,83.90752,Img tokens
3,27.12551,27.244705,27.617569,28.310043,29.625633,32.186546,36.180553,41.416195,46.402004,52.133278,57.662163,62.588318,68.9925,72.64666,72.783516,78.91294,79.12549,78.84825,81.19843,82.67727,84.135475,82.83262,86.51292,85.79433,88.94465,91.68,96.43789,99.64843,103.97731,103.84139,104.930466,104.95749,70.12263,Img tokens
4,23.556507,23.63045,23.859934,24.829147,26.040848,28.346928,31.772762,37.240944,43.38169,51.041176,58.792606,65.02494,72.94675,77.08239,77.2181,84.590614,84.95425,84.60352,86.652756,87.671265,88.451324,89.08585,92.58659,94.74358,99.92759,102.65314,108.84846,112.34917,118.536545,119.66665,123.32865,124.339485,94.713585,Img tokens
5,49.467102,49.635387,50.24315,52.135113,55.20977,60.312805,66.84251,75.00433,83.20941,92.57238,102.658134,112.55555,121.850334,125.91349,124.80216,136.19527,135.48303,133.43079,138.1191,137.10909,139.38239,137.79413,141.74228,142.46788,146.33208,148.30273,156.9506,160.31305,167.38826,165.07785,164.9006,160.7541,96.95665,Img tokens
6,34.48256,34.58805,34.924973,35.887253,37.395626,39.911797,43.938393,48.46127,53.12301,59.42142,64.33805,67.89198,74.60107,78.1401,77.224625,83.35305,84.298195,83.94081,86.402596,87.36341,90.017044,88.36065,88.45752,87.9891,90.65387,92.86182,97.107445,100.25697,104.72557,105.12789,105.95216,106.19438,74.9709,Img tokens
7,29.341932,29.417412,29.865202,30.594097,31.92671,34.25761,37.543926,41.159115,45.136097,51.08057,56.149647,61.345062,67.03264,70.43664,70.79076,75.591225,77.24796,75.98126,75.74053,77.181694,80.22451,79.2275,76.165794,77.25699,77.85153,79.39962,84.22259,86.44674,91.35694,92.76694,93.51676,96.48148,74.1374,Img tokens
8,18.960001,19.040958,19.310173,19.778364,20.595922,22.414991,25.184675,29.509056,35.3929,42.268047,50.040165,55.95107,62.675755,66.387856,67.984314,74.878296,75.299934,74.82337,77.983765,77.11588,78.16022,78.32826,81.47193,83.01475,86.37665,87.6138,91.89315,94.89659,100.74678,100.58085,103.73479,104.07711,75.80897,Img tokens
9,24.078617,24.164467,24.419916,25.015287,26.16904,28.888113,33.28543,38.75887,45.60903,54.901665,66.05277,77.204636,87.03066,93.80326,97.9945,104.174126,104.86844,103.89489,105.951004,105.15721,106.81494,105.846115,107.25258,107.40749,109.834236,111.769714,113.99163,113.93581,116.61587,113.26207,110.60303,106.23192,60.087616,Img tokens
0,37.540077,33.25632,1.0979615,1.2031001,1.3624582,1.6653945,2.0885637,2.5899327,3.2961226,4.164491,5.52695,7.226661,8.761727,10.555978,13.084475,16.757215,21.02316,26.832088,31.207214,36.754345,40.918007,43.70448,45.36767,46.72366,48.44764,49.541428,51.092884,51.854443,53.39672,54.366493,55.096886,57.552258,36.79607,Text tokens
1,32.005173,29.105713,1.0535877,1.1222621,1.2028745,1.3305156,1.5089884,1.7172626,1.9991653,2.3107874,2.770317,3.323636,3.8593524,4.565376,5.4858704,6.825346,8.565024,10.8201885,12.877519,16.492579,19.462711,22.155914,24.641975,26.912128,28.817968,30.503654,32.344242,34.003082,35.92181,37.688713,39.370125,47.135178,31.762514,Text tokens
2,27.876143,26.405497,1.0296052,1.0626608,1.1043421,1.1751491,1.2679927,1.3744584,1.5251534,1.6674585,1.8862008,2.1639228,2.4183223,2.7439716,3.1789312,3.8470752,4.738641,5.9574175,7.0372896,9.213067,11.153565,12.945659,14.579584,16.55113,18.223986,19.84075,21.412159,23.205322,25.084576,27.049698,29.078796,43.175896,29.35928,Text tokens
3,36.221684,32.835747,1.0384543,1.0800035,1.1350963,1.2235694,1.3465644,1.4828161,1.672763,1.8514813,2.120506,2.451743,2.7605793,3.1207678,3.6293347,4.42356,5.526412,7.0128818,8.46268,10.9846325,13.444908,16.083029,18.394943,21.055384,23.189217,25.210468,27.185541,29.188507,31.37687,33.46326,35.683876,49.100086,34.58296,Text tokens
4,31.218355,28.819616,1.0515368,1.1168749,1.1961144,1.3204176,1.4987854,1.7054683,1.9782184,2.2568026,2.6955895,3.259758,3.7815468,4.4283943,5.322048,6.657442,8.39276,10.629031,12.700417,16.308678,19.257288,21.943024,24.541557,26.895334,28.900696,30.688543,32.47328,34.142147,36.15642,37.888985,39.52902,47.750618,31.733236,Text tokens
5,31.027777,28.45198,1.0311195,1.067121,1.1131649,1.1893224,1.2915851,1.4010235,1.5555425,1.7187865,1.9457932,2.21838,2.5019095,2.8624256,3.3085573,4.014101,4.963653,6.3115144,7.500043,9.739988,11.85163,13.888257,15.734996,17.922531,19.7773,21.57006,23.321438,25.244154,27.330143,29.458178,31.531929,45.924175,30.398083,Text tokens
6,39.924217,34.13331,1.0546494,1.1211864,1.1975024,1.3274783,1.5035175,1.712909,1.9978634,2.2838466,2.714011,3.304992,3.8449616,4.4326024,5.2020454,6.533912,8.343306,10.68033,12.901505,16.792904,20.282473,23.619871,26.54487,29.288958,31.777308,33.88547,36.06004,37.74935,40.03429,41.769016,43.35001,52.636383,39.339264,Text tokens
7,31.40206,27.62476,1.0344476,1.074783,1.126117,1.2081736,1.313431,1.4327067,1.6025535,1.7637463,2.0108368,2.3001664,2.5969243,2.9095972,3.366689,4.1073537,5.0701957,6.3248296,7.6363277,10.08626,12.202776,14.328729,16.526392,18.838041,20.747889,22.63871,24.432915,26.342735,28.447836,30.493238,32.578415,45.639465,30.408941,Text tokens
8,35.820763,31.105766,1.053564,1.1231667,1.2044333,1.3368585,1.5151058,1.7234675,1.9956231,2.3022056,2.7383337,3.3219037,3.8525364,4.5404944,5.4443374,6.7736735,8.819996,11.408835,13.73102,17.631989,20.863085,23.744514,26.260963,28.52787,30.639305,32.33453,34.08866,35.55786,37.533154,39.29826,40.88462,48.254673,33.07369,Text tokens
9,34.938168,31.027912,1.1372924,1.2753674,1.4913068,1.8585007,2.455069,3.2106342,4.2268705,5.454087,7.2764187,9.606319,11.460214,13.799359,16.527609,20.05793,24.495855,28.695913,32.332603,36.429554,39.63274,41.51787,43.24588,44.290253,45.863285,46.603947,48.016434,48.47495,49.37643,49.84784,50.2574,50.363846,33.44825,Text tokens
0,37.540077,13.634875,1.2768759,1.4453163,1.6302779,1.7671639,1.8731296,1.9417588,2.0286214,2.1489828,2.2966807,2.4727314,2.682918,2.8779051,3.1073298,3.4293728,4.1197042,4.8224993,5.4799905,6.5558295,7.477047,8.416019,9.291366,10.375393,11.192761,12.075159,12.876617,13.974326,15.2155075,16.278904,17.395655,23.447948,20.63541,Text only tokens
1,32.005173,10.6828985,1.3073157,1.4489911,1.5253994,1.6052568,1.6657034,1.7182297,1.7926457,1.8951378,2.010452,2.1228745,2.256191,2.3757303,2.5244355,2.6985064,3.0503826,3.4409602,3.805745,4.36818,4.8963413,5.3340206,5.7915597,6.3548336,6.717226,7.2027116,7.6140757,8.145475,8.868932,9.702031,10.554393,13.939081,14.700391,Text only tokens
2,27.876143,9.314158,1.3859574,1.4371538,1.4662108,1.5161005,1.5543789,1.5903213,1.6405077,1.7024362,1.7735593,1.8480077,1.9333018,2.0139012,2.1187806,2.2429564,2.4764214,2.7271023,2.973223,3.3345845,3.681662,3.971625,4.269564,4.6509633,4.8843384,5.2398953,5.5586686,5.9783754,6.47781,7.14205,7.8582673,10.712493,12.267982,Text only tokens
3,36.221684,10.612159,1.4450833,1.5170685,1.574975,1.6562084,1.7089267,1.7531703,1.8136895,1.891954,1.9802257,2.0707102,2.1764948,2.2796457,2.401156,2.5435696,2.8278594,3.1027799,3.404538,3.8439972,4.268485,4.626557,4.9866505,5.463965,5.74365,6.166295,6.544992,7.0091367,7.6259027,8.350442,9.150273,12.380378,13.802513,Text only tokens
4,31.218355,10.636018,1.2825509,1.399838,1.4803841,1.6621164,1.7232112,1.7782981,1.8560314,1.9640715,2.0864217,2.2093174,2.3495543,2.4692621,2.6308434,2.8212702,3.212005,3.6444418,4.063579,4.6857615,5.2734013,5.774859,6.2820964,6.9041743,7.32512,7.864859,8.306041,8.869476,9.65421,10.60193,11.527745,15.206823,15.116994,Text only tokens
5,31.027777,10.070244,1.3895344,1.4163687,1.467864,1.5384048,1.5882032,1.6323019,1.6940187,1.7789075,1.8734819,1.9690236,2.0813718,2.1853864,2.3211842,2.4775097,2.7830558,3.1242793,3.4706602,3.9229522,4.375773,4.73325,5.1233273,5.598277,5.8981476,6.3071265,6.690232,7.1616383,7.7947845,8.556344,9.352432,12.570924,13.80888,Text only tokens
6,39.924217,13.860987,1.4877898,1.5049719,1.6308181,1.6939421,1.7630215,1.8181543,1.8931506,2.0102715,2.14119,2.2774577,2.4397411,2.597907,2.7780175,3.0108511,3.49806,4.0436687,4.5450644,5.3353477,6.024343,6.6138415,7.2067447,7.9667687,8.47584,9.097595,9.613456,10.279051,11.158318,12.016021,12.913867,16.846828,15.402455,Text only tokens
7,31.40206,10.464018,1.3623067,1.462185,1.5096849,1.659009,1.7074085,1.7562859,1.8200428,1.9119717,2.0111873,2.1182458,2.2309582,2.3429623,2.4821498,2.6393435,2.9484499,3.2930884,3.633836,4.1403894,4.6065555,4.999832,5.4131093,5.9347467,6.259999,6.723485,7.145303,7.6777062,8.3224535,9.156465,10.0105915,13.282137,14.0731735,Text only tokens
8,35.820763,11.517273,1.2302302,1.3868375,1.4914072,1.6302388,1.690953,1.7442158,1.8234022,1.9268067,2.0454037,2.1642654,2.3063605,2.4385579,2.5962086,2.7879093,3.1889193,3.6076798,4.0056334,4.660321,5.2186036,5.7139816,6.2221894,6.864235,7.2793727,7.814216,8.266758,8.843987,9.610752,10.395578,11.300394,15.268308,15.693787,Text only tokens
9,34.938168,11.730423,1.2855786,1.4026941,1.5131598,1.6037921,1.6739427,1.7263347,1.800116,1.9073153,2.0214798,2.1469262,2.2955294,2.4314425,2.6059816,2.819174,3.2635975,3.7629216,4.1944375,4.8782177,5.5020475,6.0514407,6.598561,7.300543,7.7621484,8.357162,8.826817,9.430096,10.204889,10.947211,11.827377,15.712899,15.293644,Text only tokens
