,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
18,45.90883,46.311695,47.195633,49.041634,52.147873,57.064995,64.252884,72.052444,79.59291,88.483505,95.457855,100.02156,108.64281,113.7532,111.52313,123.80255,127.41614,128.93843,135.63066,138.70816,144.51895,144.87593,149.93257,152.54486,158.30615,162.2013,171.58653,176.6133,184.74976,185.71587,190.07639,189.95116,121.18923,All tokens,27,27,"USER: 
 QUESTION: How many people are sitting on the bed?
OPTIONS:
0: 3
1: 1
2: 2
3: 0

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Counting,"USER: 
 QUESTION: How many people are sitting on the bed?
OPTIONS:
0: 3
1: 1
2: 2
3: 0

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Counting
19,33.894863,34.083435,34.288696,34.891426,36.33917,39.411335,43.608437,49.826225,56.2621,64.52765,71.90905,76.95716,86.70206,91.300156,89.11747,100.05409,102.48754,102.0575,105.53683,106.99304,108.60862,107.15959,111.62128,114.488,117.779144,122.30432,128.60617,132.91489,140.43858,142.42683,146.88174,148.9853,103.29062,All tokens,574,714,"USER: 
 QUESTION: Is the bicycle under the cat?
OPTIONS:
0: yes
1: no

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Spatial Relation,"USER: 
 QUESTION: Is the bicycle under the cat?
OPTIONS:
0: yes
1: no

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Spatial Relation
20,13.391615,13.471492,13.790875,14.006048,14.587616,15.990588,18.465427,22.28003,28.016695,35.210907,45.09659,55.810085,65.75834,73.003914,78.02851,86.420395,89.10922,90.170074,93.40963,93.31925,93.7763,92.58831,95.64561,98.21806,101.538895,103.4812,107.636314,108.99108,113.6883,112.50028,112.77296,110.1984,70.41709,All tokens,203,209,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,IQ Test,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,IQ Test
21,43.820774,44.20868,44.950516,46.812115,49.739292,54.37255,60.671524,68.039764,75.234474,82.99595,87.21511,91.69854,99.64041,104.15689,101.5787,114.09859,114.74678,114.565315,118.45603,118.45598,122.57558,118.351746,122.62333,123.33629,128.73268,132.25908,139.1698,142.43452,148.88829,151.0663,154.44798,155.36754,106.86257,All tokens,429,435,"USER: 
 QUESTION: Which point is closer to the camera?
OPTIONS:
0: A is closer
1: B is closer

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,Relative Depth,"USER: 
 QUESTION: Which point is closer to the camera?
OPTIONS:
0: A is closer
1: B is closer

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,Relative Depth
22,13.961302,14.04268,14.329728,14.573033,15.170377,16.709522,19.192299,22.939468,28.334177,35.387928,45.163395,55.22659,65.12802,71.81255,75.31459,84.53791,87.10476,88.37657,90.2911,91.37641,92.71144,92.17102,95.20569,97.59309,101.3661,103.95202,109.1188,111.54977,116.75063,116.02947,117.85072,115.204285,81.77353,All tokens,225,231,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,2,IQ Test,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,2,IQ Test
23,43.523544,43.75326,44.02655,44.916462,47.15548,51.3057,57.5147,65.69021,74.3362,84.15739,91.24801,95.163345,104.7421,108.69447,101.413185,118.39019,120.75067,121.47805,127.24176,129.4437,135.48451,136.6432,143.6895,146.96135,152.84717,159.7022,169.70242,176.72812,185.78804,188.26709,194.36516,194.03801,120.441124,All tokens,459,465,"USER: 
 QUESTION: Which point is closer to the camera?
OPTIONS:
0: A is closer
1: B is closer

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Relative Depth,"USER: 
 QUESTION: Which point is closer to the camera?
OPTIONS:
0: A is closer
1: B is closer

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Relative Depth
24,48.735397,49.043564,50.168633,51.933933,55.140392,60.300793,67.06746,74.61043,81.21949,89.49152,95.918785,100.123634,107.89057,112.510796,106.29703,120.96621,122.76562,122.878174,127.68264,130.86958,133.55795,133.92451,138.07814,140.02,142.04065,145.7497,153.9787,158.24315,167.36026,169.89539,173.69576,176.64203,127.932205,All tokens,603,743,"USER: 
 QUESTION: Is the donut inside the bowl?
OPTIONS:
0: yes
1: no

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Spatial Relation,"USER: 
 QUESTION: Is the donut inside the bowl?
OPTIONS:
0: yes
1: no

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Spatial Relation
25,51.15884,51.557613,52.744717,54.838535,58.62819,64.70916,72.83659,82.9927,92.89783,103.85502,111.572495,116.255325,126.50797,132.01776,126.41221,143.7189,147.1593,148.24496,156.8241,158.54427,166.30737,168.44983,168.31357,173.74554,182.21786,187.81866,197.72821,204.1814,214.51468,216.49786,221.0911,219.43655,122.31038,All tokens,284,290,"USER: 
 QUESTION: Which bounding box more accurately localizes and encloses the signboard?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,Object Localization,"USER: 
 QUESTION: Which bounding box more accurately localizes and encloses the signboard?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,Object Localization
26,39.61583,39.904194,40.805458,42.247364,44.910263,49.631874,56.310417,64.114426,72.8083,81.629814,86.98394,90.876625,98.5316,102.73065,96.81168,112.23692,113.13512,111.79061,117.25264,117.18277,122.25749,121.04936,126.12363,127.13023,131.44496,135.68022,141.93031,145.17557,151.86546,153.64117,156.81505,156.45006,100.27819,All tokens,6,6,"USER: 
 QUESTION: How many baseball players are looking towards the camera?
OPTIONS:
0: 3
1: 2
2: 1
3: 0

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 2",2,2,Counting,"USER: 
 QUESTION: How many baseball players are looking towards the camera?
OPTIONS:
0: 3
1: 2
2: 1
3: 0

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0000000000000000000000000000000000000000000000000",0,2,Counting
27,15.563053,15.665047,15.94017,16.169,16.834476,18.406073,21.07364,24.937096,30.814877,38.091007,47.938446,58.812313,69.20354,76.81333,80.17941,88.505035,90.98472,91.715775,93.394394,93.99718,93.70638,92.403946,95.38059,96.620705,100.071846,101.56752,105.68539,107.253044,112.163635,111.805214,111.38048,110.327484,73.748985,All tokens,163,169,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,IQ Test,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,IQ Test
28,47.927704,48.233383,49.307053,51.232883,54.462883,59.69801,66.14793,73.363205,80.02381,89.32202,95.88362,99.23821,106.542076,110.06418,104.06426,115.68972,116.465,115.0165,118.13468,119.066216,123.62133,121.18415,125.89633,126.244995,131.17996,135.5556,143.74947,149.27684,157.69574,158.59576,161.83704,162.73561,104.450294,All tokens,348,354,"USER: 
 QUESTION: Which bounding box more accurately localizes and encloses the dresser?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,Object Localization,"USER: 
 QUESTION: Which bounding box more accurately localizes and encloses the dresser?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,Object Localization
29,20.108685,20.278643,20.699091,21.242731,22.442602,24.956207,28.845526,34.151886,41.034008,49.740147,60.665882,70.436264,81.18035,87.80618,89.94166,98.93442,99.83387,99.499344,101.746765,102.26907,103.31959,102.38496,105.27854,106.58232,110.095085,112.40065,117.52922,119.677666,124.61656,123.9747,125.024635,122.20598,78.73017,All tokens,159,165,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,IQ Test,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,IQ Test
30,38.37357,38.728184,38.901913,40.69299,43.495037,47.888027,53.717415,60.14669,67.00577,75.23229,84.30664,91.57086,100.02309,104.5132,104.33599,113.219955,114.438484,113.76519,116.0639,115.77751,115.66632,114.05529,116.61381,119.97787,123.27479,126.04277,129.74185,130.86696,134.94557,131.19604,127.40976,124.757484,64.29511,All tokens,220,226,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,IQ Test,"USER: 
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,IQ Test
31,39.766247,40.029625,41.074688,42.80637,45.464165,49.785694,55.47429,62.48931,69.13127,77.93068,85.26821,90.0031,98.90743,102.40947,99.32561,108.46548,109.35966,108.06043,110.76262,111.185585,113.31394,111.371185,113.269264,113.8877,118.49943,120.72839,125.065956,128.31557,134.99937,135.37144,136.92105,138.73798,92.57896,All tokens,344,350,"USER: 
 QUESTION: Which bounding box more accurately localizes and encloses the plate?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Object Localization,"USER: 
 QUESTION: Which bounding box more accurately localizes and encloses the plate?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Object Localization
32,53.29483,53.828583,54.1316,56.87305,61.01605,67.59032,75.07322,83.80731,91.16391,101.3254,107.46774,111.51195,120.67182,125.733864,121.20704,137.8363,139.2857,139.422,144.48367,147.46577,152.47366,151.89949,149.24069,153.23532,159.49908,160.67058,168.09349,172.10556,179.63011,182.66214,186.71933,187.73227,126.67632,All tokens,94,98,"USER: 
 QUESTION: How many people are driving red car front of the train?
OPTIONS:
0: 0
1: 1
2: 3
3: 2

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 1",1,0,Counting,"USER: 
 QUESTION: How many people are driving red car front of the train?
OPTIONS:
0: 0
1: 1
2: 3
3: 2

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,Counting
