,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
10,38.51339,61.9549,68.99668,58.39163,60.850258,58.90819,58.97705,52.787315,57.681526,66.08932,65.81577,67.061226,71.143906,75.82993,79.74494,84.436424,90.0091,56.69883,61.49152,70.286865,77.62811,85.57366,92.625885,91.732254,103.41071,114.194,120.18452,125.793945,128.8192,133.72511,140.68994,142.56395,148.82753,145.7116,135.51378,109.87477,120.45996,All tokens,7,17,"user
 QUESTION: From 2000-2050, is the population aged between 15 and 29 years in China the least in 2005?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,chart,"user
 QUESTION: From 2000-2050, is the population aged between 15 and 29 years in China the least in 2005?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,chart
11,59.09419,95.24674,109.38689,106.1989,115.55045,115.30683,116.09721,105.152596,110.31448,112.25951,105.465744,96.213875,96.69772,99.993996,100.22743,103.86011,108.79839,51.45981,56.526173,63.910313,73.36768,81.599335,87.80833,94.516525,107.43465,117.83403,124.803894,132.09666,136.26224,143.02704,153.09174,156.50414,163.06458,165.5483,159.30252,136.63779,159.50691,All tokens,23,64,"user
 QUESTION: According to the image, in 2018, did ""Avengers: Infinity War"" achieve the highest box office revenue in North America?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,chart,"user
 QUESTION: According to the image, in 2018, did ""Avengers: Infinity War"" achieve the highest box office revenue in North America?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,chart
12,68.29607,104.45625,116.590416,121.51821,127.489174,122.23248,117.918564,37.245487,42.531475,46.62953,44.787132,41.24301,42.79384,44.20694,45.454716,47.091118,50.412464,10.643747,11.720919,13.593509,17.826048,20.057035,23.182474,27.962917,37.353245,48.510353,56.17048,64.52048,72.72024,83.66604,92.96107,97.654305,106.21734,109.86508,110.64918,104.68348,109.34798,All tokens,55,158,"user
 QUESTION: Is the text in this figure made by Ronald Reagan?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,ocr,"user
 QUESTION: Is the text in this figure made by Ronald Reagan?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,ocr
13,42.634678,67.169106,72.193726,78.60259,87.295784,87.85192,90.03679,43.20915,45.896618,47.258873,44.266605,40.884384,42.782444,44.87926,46.73942,48.362686,50.376972,20.049988,22.980875,27.10689,35.093983,41.068493,45.71061,52.63333,63.991673,75.166374,80.96417,87.95164,92.09146,100.83739,108.53113,110.28156,115.07664,116.307884,110.49354,94.84515,92.57418,All tokens,29,76,"user
 QUESTION: According to the table, did Xiaomi have the largest smartphone market share in Q2 2020, followed by Samsung and Huawei?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,table,"user
 QUESTION: According to the table, did Xiaomi have the largest smartphone market share in Q2 2020, followed by Samsung and Huawei?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,table
14,27.723875,39.55957,46.3812,46.371117,47.908993,47.857803,49.071205,28.898924,28.86769,30.325933,28.478428,27.449656,27.592485,28.704674,30.507835,31.257626,34.093384,8.559044,9.607762,11.29025,13.989496,16.166573,18.48616,21.561031,30.929525,38.334156,45.102055,55.65045,64.5178,74.84081,84.17324,92.551544,103.49803,108.10795,111.484795,106.71403,125.190704,All tokens,64,174,"user
 QUESTION: Is the top yellow line longer than the bottom yellow line?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,illusion,"user
 QUESTION: Is the top yellow line longer than the bottom yellow line?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,illusion
15,24.559502,43.728992,42.100018,43.763973,44.9205,45.00726,45.7928,32.90064,32.93559,34.078835,32.323833,30.810646,31.57872,32.314224,33.2328,33.378807,33.75126,5.7916956,6.103938,6.636026,7.7721224,8.74416,9.827627,11.743838,16.928871,20.88886,23.51685,28.611586,33.540215,40.573986,47.18469,54.206493,63.491566,71.12647,74.69137,87.17611,97.45772,All tokens,77,208,"user
 QUESTION: Are two circles in the image the same color? Yes or No
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,illusion,"user
 QUESTION: Are two circles in the image the same color? Yes or No
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,illusion
16,42.75195,70.82881,80.233154,69.97049,76.287926,74.42976,76.49731,78.06755,84.87307,94.68988,94.16886,94.91767,101.18925,104.78901,107.5106,113.00459,121.65567,73.65446,79.72844,89.948265,95.48512,105.12112,112.62346,113.39513,125.06804,134.64232,142.65508,148.6497,151.33998,159.37015,163.15222,166.05063,174.6157,172.87897,162.23756,140.19104,147.86993,All tokens,3,6,"user
 QUESTION: From 2001 to 2010, Is 2010 exported the most value of bread, biscuits, wafers, cakes and pastries from the UK?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,chart,"user
 QUESTION: From 2001 to 2010, Is 2010 exported the most value of bread, biscuits, wafers, cakes and pastries from the UK?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,chart
17,18.454218,31.02672,33.75053,34.095707,36.24647,37.993687,40.850777,11.362613,11.319752,11.863792,10.90524,9.70531,9.718295,9.672865,10.262121,10.163187,11.088303,3.687875,4.0602193,4.5062633,5.4611907,6.2693367,7.24733,8.523733,11.863493,15.333147,18.683805,23.763842,29.037075,36.673157,43.535637,51.117386,59.177063,64.86641,65.16011,69.360054,73.28363,All tokens,71,192,"user
 QUESTION: Is the black solid circle on the left larger than the black solid circle on the right?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,illusion,"user
 QUESTION: Is the black solid circle on the left larger than the black solid circle on the right?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,illusion
18,30.511509,53.41363,59.582127,53.886723,61.717094,64.98529,72.53388,27.408522,28.809582,30.554502,28.300266,25.788956,26.45781,27.151405,28.664291,28.645119,30.007156,5.6162763,6.333219,7.3197203,9.467269,10.833952,12.378273,15.181931,21.182259,28.076027,33.459145,39.80194,46.169556,54.934322,63.476067,70.952255,79.9462,85.1296,86.60393,84.225075,86.47502,All tokens,25,69,"user
 QUESTION: In 2023, did Syria have higher population growth than South Sudan?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,table,"user
 QUESTION: In 2023, did Syria have higher population growth than South Sudan?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,table
19,28.24473,43.397617,48.144836,46.194614,47.58516,47.96011,49.24329,42.324326,43.348316,46.17483,45.210865,44.448853,46.699303,49.42563,52.05718,53.733463,57.697258,11.9980545,13.574511,16.097256,19.673323,23.189842,26.411194,30.759216,40.977608,48.997475,55.95635,65.55322,72.84698,84.509094,94.69011,99.80146,112.77947,117.669624,118.28275,113.63827,131.7468,All tokens,91,246,"user
 QUESTION: Is the value of x smaller than 6? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,math,"user
 QUESTION: Is the value of x smaller than 6? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,math
20,35.96355,55.5079,53.062737,58.04,58.896313,58.960182,59.91846,61.596287,62.67818,65.204704,66.872345,70.66101,76.61774,81.95798,83.17213,88.57554,94.84402,30.190914,34.414463,41.747093,48.892178,56.53504,63.201015,67.66506,85.442406,96.36935,105.51922,116.04369,122.58294,135.07574,147.00291,152.99622,167.01202,173.31055,171.15189,157.20369,178.8689,All tokens,83,230,"user
 QUESTION: Is the red line on the left the same length as the red line on the right? Yes or No
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,illusion,"user
 QUESTION: Is the red line on the left the same length as the red line on the right? Yes or No
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,illusion
21,22.621466,35.191265,40.799355,38.123623,40.478394,43.01884,46.68266,19.007336,19.273842,20.038815,18.704647,17.526512,18.501635,19.591724,21.503656,21.437084,22.760765,7.115006,7.9948974,9.227806,11.700361,13.618694,15.655703,18.202503,24.132244,29.723257,34.352005,39.943516,45.371403,53.382294,58.829567,64.777916,72.18047,75.599236,72.78049,69.77206,77.36693,All tokens,89,241,"user
 QUESTION: According to the parallel theorem, is angle A equal to angle B? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,math,"user
 QUESTION: According to the parallel theorem, is angle A equal to angle B? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,math
22,21.572483,34.805065,39.05535,35.9313,38.213543,39.201275,42.008648,15.138042,14.94369,15.292027,14.024802,12.959935,12.839104,13.075839,13.800546,13.581393,14.270665,5.035673,5.5681415,6.2309685,7.6971207,8.689992,9.730119,11.536165,16.417933,21.069029,25.276995,32.193935,38.776577,47.955032,56.168064,62.43501,71.188736,76.847626,78.89003,78.66814,77.58578,All tokens,69,188,"user
 QUESTION: For the given image, are the colors on tiles A and B the same?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,illusion,"user
 QUESTION: For the given image, are the colors on tiles A and B the same?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,illusion
23,49.443886,83.60761,92.870865,97.2281,104.138565,104.28182,102.546196,11.049856,13.780815,15.792732,15.439077,14.556414,15.163174,15.637743,16.449673,17.116442,17.959864,6.0983405,6.6914005,7.6178994,9.906846,11.068892,12.864235,16.005524,22.945625,30.550787,37.212605,44.492474,52.29727,61.960983,69.84785,76.558136,84.45874,89.775116,92.02596,93.09623,86.28736,All tokens,53,156,"user
 QUESTION: Is the text in this figure made by Abraham Lincoln?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,ocr,"user
 QUESTION: Is the text in this figure made by Abraham Lincoln?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,ocr
24,9.159841,12.913288,14.215722,14.030393,15.086196,14.861098,15.914551,3.0463686,3.0529814,3.037891,2.853112,2.6213381,2.575936,2.5317209,2.573378,2.5535781,2.6486294,1.8712456,1.9429274,2.022907,2.26724,2.4014456,2.5646527,2.9407175,3.7600813,4.7743425,5.845019,7.455784,9.480119,12.307966,16.360329,21.418648,26.68763,32.0949,34.648773,43.612797,38.097057,All tokens,139,366,"user
 QUESTION: Does this figure only contain SpongeBob?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,figure,"user
 QUESTION: Does this figure only contain SpongeBob?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,figure
25,20.805246,28.255102,29.368855,28.856691,30.115221,29.029686,29.624529,8.25307,8.241585,8.401074,7.827605,7.111924,6.9176626,6.8327546,6.902118,6.7406693,6.943422,3.269388,3.4394338,3.6720924,4.2938924,4.6451993,5.0285497,6.043136,8.332721,11.196894,13.64553,18.351055,22.882938,28.85601,37.883343,48.9785,57.984898,65.63232,67.96755,72.68061,65.98179,All tokens,135,357,"user
 QUESTION: Are there any characters in this figure from the manga series Detective Conan?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,figure,"user
 QUESTION: Are there any characters in this figure from the manga series Detective Conan?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,figure
26,24.85139,37.220997,45.36136,45.625988,47.197426,47.705353,48.761566,37.050285,36.946533,38.523724,36.293915,34.937675,36.28372,37.087128,39.112793,41.65606,44.929996,12.659203,14.292644,16.75285,20.3587,23.34119,26.299799,29.797684,40.363045,47.320564,53.154663,61.980545,68.34526,77.14898,84.23476,91.58759,101.0444,104.499,104.47892,102.559395,116.70321,All tokens,75,203,"user
 QUESTION: Are two circles in the image the same color? yes or no
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,illusion,"user
 QUESTION: Are two circles in the image the same color? yes or no
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,illusion
27,20.801088,28.039364,29.174744,28.762224,29.81527,28.821404,29.447546,8.224229,8.201251,8.342428,7.7786293,7.0711045,6.87963,6.79369,6.8776584,6.7075825,6.9123363,3.2622204,3.437108,3.6620483,4.2703733,4.628588,5.0062947,5.997653,8.253849,11.058134,13.526822,18.162127,22.628984,28.582338,37.516296,48.480545,57.36436,65.12016,67.745804,72.39867,63.641724,All tokens,134,356,"user
 QUESTION: Are all the characters in this figure from the manga series One Piece?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,figure,"user
 QUESTION: Are all the characters in this figure from the manga series One Piece?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,figure
28,56.949276,96.80845,100.538795,100.83363,103.61432,95.15196,92.42211,65.25423,67.64971,72.27781,69.76058,67.69128,68.714714,70.72715,71.45799,72.721306,75.048805,73.29023,75.813225,79.856926,81.543594,86.301056,90.231316,91.69452,104.34116,102.35963,104.859985,107.784706,106.58242,118.285515,127.69214,132.83018,141.89871,147.85825,158.60536,155.33635,148.30414,All tokens,103,286,"user
 QUESTION: Does the image show ""Hot dry noodles from Wuhan""?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,ocr,"user
 QUESTION: Does the image show ""Hot dry noodles from Wuhan""?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,ocr
29,41.755257,67.31268,79.45231,63.509483,68.96283,67.80165,69.409,54.095165,57.761642,64.191666,63.371944,62.526978,65.787445,68.6646,71.97268,74.01479,78.72495,29.98292,33.70513,39.46383,46.863316,53.239815,59.00383,63.464386,78.85178,89.04565,95.94979,102.023834,106.228165,114.62439,120.60037,123.225075,129.77148,129.62306,123.8499,104.87144,120.982704,All tokens,0,1,"user
 QUESTION: Is Switzerland, the leading importing country of gold, silverware, and jewelry with the highest import value in 2018?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,chart,"user
 QUESTION: Is Switzerland, the leading importing country of gold, silverware, and jewelry with the highest import value in 2018?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,chart
30,24.252802,39.24042,45.05455,39.29636,43.187225,46.816387,52.609684,18.635944,19.080887,20.273565,19.364489,18.206627,19.109955,19.947855,21.102491,21.323574,23.05496,5.3121486,5.839895,6.5059495,7.936884,9.037867,10.253128,12.231085,16.541668,21.737877,25.64129,31.788622,38.459473,46.9052,55.67851,63.542473,71.0097,76.78576,77.5174,76.90481,82.164505,All tokens,97,269,"user
 QUESTION: If BE ⊥ AC, CD ⊥ AB, AF ⊥ BC, then is M the incenter of triangle ABC? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,0,math,"user
 QUESTION: If BE ⊥ AC, CD ⊥ AB, AF ⊥ BC, then is M the incenter of triangle ABC? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,0,math
31,25.27941,42.032593,42.06066,41.345394,45.17981,42.56723,46.396492,10.376913,10.77876,11.274667,10.761786,9.865675,10.099548,10.007368,10.342267,10.369597,10.9120455,10.680877,11.71084,13.132391,16.126482,18.348215,20.53529,24.500517,32.608418,42.273106,48.694363,56.19553,62.165005,70.15133,76.32769,78.80303,83.966835,85.00239,84.18862,75.00963,73.9987,All tokens,111,303,"user
 QUESTION: According to the text given in the image, is this a New York strip steak?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,ocr,"user
 QUESTION: According to the text given in the image, is this a New York strip steak?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,ocr
32,44.31577,72.036514,77.057625,74.82344,82.57951,79.867966,83.429436,60.660934,64.89852,70.83138,68.43024,65.77951,67.463066,70.42478,72.776566,74.09436,77.582825,31.274632,35.426792,40.887077,49.300106,55.52452,61.086643,67.13264,81.862785,94.52625,101.694145,110.55093,115.587364,125.28089,134.1568,137.01411,145.32864,145.71419,141.47818,121.86607,140.89452,All tokens,20,57,"user
 QUESTION: According to the image, in 2017, was Tencent the company with the highest revenue from video games, with Sony as the second-highest earner?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
1",1,1,chart,"user
 QUESTION: According to the image, in 2017, was Tencent the company with the highest revenue from video games, with Sony as the second-highest earner?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer: 
assistant
0",0,1,chart
