,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
10,5.1901054,5.220698,5.469543,5.4757967,5.476877,5.641708,5.8684297,6.2838397,7.009872,8.132734,9.963332,12.569097,15.034705,17.279774,19.908035,23.347363,26.545351,28.957577,31.167305,32.87167,34.07245,35.028736,36.20705,36.939575,37.979572,37.231968,39.182606,39.49906,40.704784,40.656082,40.15493,40.435265,32.243607,All tokens,86,93,"USER:  
 QUESTION: What is the color of the tent?
0 yellow
1 green
2 blue
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,direct_attributes,"USER:  
 QUESTION: What is the color of the tent?
0 yellow
1 green
2 blue
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,direct_attributes
11,8.219599,8.271902,8.6308,8.684178,8.758718,9.097334,9.6196165,10.579758,11.93685,13.819429,16.6208,20.62681,24.332838,27.588493,30.298307,34.68199,38.23595,40.772743,43.18275,44.60954,46.325634,45.44493,46.01092,45.57466,45.880272,44.249096,45.931866,45.500607,46.52745,46.424854,46.059624,47.05121,43.133453,All tokens,106,139,"USER:  
 QUESTION: Is the motorcyclist on the left or right side of the truck?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,0,relative_position,"USER:  
 QUESTION: Is the motorcyclist on the left or right side of the truck?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,relative_position
12,16.219648,16.371367,16.73825,17.04265,17.414988,18.423037,19.900642,21.754255,24.553087,28.117903,32.79514,37.471146,41.941624,45.347904,45.93614,51.80867,53.692535,55.322346,57.70136,58.518394,60.2328,59.42808,60.515617,60.589767,61.048325,60.22961,62.777214,62.446625,64.185295,64.3995,64.38169,64.60089,51.72199,All tokens,69,76,"USER:  
 QUESTION: What is the color of the flag?
0 red
1 yellow
2 white
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 0",0,0,direct_attributes,"USER:  
 QUESTION: What is the color of the flag?
0 red
1 yellow
2 white
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
13,7.9856834,8.045237,8.431739,8.489765,8.554441,8.901802,9.448946,10.349169,11.821213,14.007713,17.275877,21.114231,24.671398,27.641481,30.288286,34.65272,37.558037,39.406654,41.639034,43.111736,44.606388,44.99975,45.90142,46.595726,47.86072,46.583107,48.93171,49.178913,50.717678,50.71391,50.484585,50.58526,40.158215,All tokens,11,12,"USER:  
 QUESTION: What is the color of the cart?
0 green
1 white
2 black
3 silver
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,0,direct_attributes,"USER:  
 QUESTION: What is the color of the cart?
0 green
1 white
2 black
3 silver
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
14,20.90273,21.066397,21.311028,21.603058,22.058123,23.153824,24.73131,26.729078,29.574715,33.157887,38.182926,42.945324,47.73235,50.613758,51.1958,58.10502,61.969696,64.406746,67.49035,70.07393,72.62777,71.87925,72.95996,73.58779,74.97197,73.48224,77.28979,77.84217,80.35886,80.69161,80.8966,80.97252,63.461964,All tokens,75,82,"USER:  
 QUESTION: What is the color of the comb?
0 brown
1 red
2 purple
3 black
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,2,direct_attributes,"USER:  
 QUESTION: What is the color of the comb?
0 brown
1 red
2 purple
3 black
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,2,direct_attributes
15,22.85386,23.058153,23.225643,23.598066,24.119343,25.458412,27.24184,29.004375,32.229317,36.541763,42.11912,46.89121,51.98885,55.74885,56.814587,64.728485,69.22578,72.32528,77.67458,81.03802,84.30387,83.86251,86.2047,86.69024,88.77278,86.90094,91.80905,92.68456,96.04725,96.58667,97.223,96.074875,70.85617,All tokens,54,59,"USER:  
 QUESTION: Does the kid have curly hair or straight hair?
0 curly hair
1 straight hair
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,0,direct_attributes,"USER:  
 QUESTION: Does the kid have curly hair or straight hair?
0 curly hair
1 straight hair
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
16,11.351789,11.443091,11.718344,11.785372,11.902876,12.466861,13.302077,14.610129,16.3662,18.993605,22.710588,26.935165,30.424637,32.979507,34.455917,38.32417,40.597454,41.8515,43.49847,43.899223,45.331158,45.119102,43.807026,43.873806,44.431446,43.412933,45.794857,45.48402,46.93271,47.455826,47.786366,48.45313,40.34178,All tokens,4,5,"USER:  
 QUESTION: What is the color of the cart?
0 red
1 white
2 black
3 green
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 3",3,3,direct_attributes,"USER:  
 QUESTION: What is the color of the cart?
0 red
1 white
2 black
3 green
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,3,direct_attributes
17,5.702381,5.7413797,6.060067,6.0778127,6.105831,6.3267965,6.6946454,7.453036,8.5631275,10.224825,12.691199,15.671996,18.505724,20.88545,23.255604,26.502596,28.593126,29.959433,31.508745,32.339176,33.14423,33.528717,33.868835,34.508057,35.392036,34.681095,36.433624,36.46832,37.40059,37.489902,37.25426,37.6214,32.844204,All tokens,112,155,"USER:  
 QUESTION: Is the slide on the left or right side of the life buoy?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,relative_position,"USER:  
 QUESTION: Is the slide on the left or right side of the life buoy?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
18,20.044655,20.25078,20.669607,21.038952,21.580528,22.941103,24.814333,26.692364,30.01554,34.36254,40.05198,45.358887,50.592422,54.456367,54.154743,62.15463,65.73423,68.02248,71.49159,73.585815,75.51352,75.704025,76.82209,76.61554,78.6375,78.81784,82.20443,82.658585,85.34871,85.33614,84.91056,84.67972,61.618557,All tokens,101,120,"USER:  
 QUESTION: Is the person with white trousers on the left or right side of the person in blue?
0 right
1 left
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,relative_position,"USER:  
 QUESTION: Is the person with white trousers on the left or right side of the person in blue?
0 right
1 left
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
19,10.887968,10.956573,11.352416,11.4003,11.461465,11.823478,12.479353,13.24171,14.682061,16.793941,20.233242,24.439352,28.421247,31.66144,34.434937,39.82966,43.4583,46.51978,49.24532,51.52566,53.41129,54.466927,55.705776,56.691475,58.366356,57.559917,60.431618,60.948643,62.976776,62.844067,62.872147,62.717823,51.07174,All tokens,27,30,"USER:  
 QUESTION: What is the color of the water bottle?
0 black
1 red
2 white
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 3",3,1,direct_attributes,"USER:  
 QUESTION: What is the color of the water bottle?
0 black
1 red
2 white
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,direct_attributes
20,21.263866,21.488667,21.307165,21.633047,22.139425,23.488848,25.392761,27.417208,30.848995,34.852234,40.0834,44.355583,48.79595,51.465427,51.811752,57.840775,60.14205,61.74771,63.6153,64.37629,66.50623,65.18028,65.48879,65.49785,65.64787,64.659996,67.395325,68.132675,70.370575,70.68606,70.93463,71.725525,58.09169,All tokens,29,32,"USER:  
 QUESTION: What is the color of the helmet?
0 green
1 blue
2 red
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 2",2,0,direct_attributes,"USER:  
 QUESTION: What is the color of the helmet?
0 green
1 blue
2 red
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
21,10.85943,10.9464445,11.368622,11.532478,11.749177,12.365232,13.287024,14.704254,16.693722,19.332916,23.189636,27.632706,31.712654,34.64354,36.108974,40.745037,43.27178,44.876472,46.885666,47.452557,49.07026,48.852608,49.381657,50.003807,50.396038,49.272682,51.524464,51.732933,53.47384,53.332012,53.636684,53.440304,46.25284,All tokens,64,70,"USER:  
 QUESTION: What is the color of the backpack?
0 gray
1 white
2 yellow
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,0,direct_attributes,"USER:  
 QUESTION: What is the color of the backpack?
0 gray
1 white
2 yellow
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
22,4.879883,4.9075537,5.1679482,5.1704993,5.1726313,5.3228183,5.571895,6.0625796,6.791805,7.9550977,9.7202,12.284403,14.660528,16.87578,19.354162,22.465347,24.846724,26.902468,28.545042,29.806492,30.806303,30.759226,31.491074,31.789097,32.555927,31.713964,33.354347,33.578884,34.447323,34.68424,34.650105,35.05146,31.819147,All tokens,77,84,"USER:  
 QUESTION: What is the color of the truck?
0 white
1 black
2 yellow
3 silver
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 2",2,2,direct_attributes,"USER:  
 QUESTION: What is the color of the truck?
0 white
1 black
2 yellow
3 silver
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,2,direct_attributes
23,28.017744,28.260809,28.688902,29.256102,30.050505,31.76387,34.240494,35.796886,39.466545,43.86212,49.808525,54.796993,60.275295,64.04027,64.89001,73.49825,78.39123,82.41818,86.803955,89.88532,92.99276,93.3258,96.19925,96.90128,98.948326,97.54856,101.986725,102.074974,105.78689,106.20888,107.39336,108.00037,77.351654,All tokens,97,111,"USER:  
 QUESTION: Is the shark doll above or below the banana doll?
0 below
1 above
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,relative_position,"USER:  
 QUESTION: Is the shark doll above or below the banana doll?
0 below
1 above
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
24,28.57418,28.82913,29.179579,29.89696,30.96116,33.081757,35.80985,38.19885,42.284054,46.932537,52.91225,56.512905,61.790333,64.95152,64.84003,74.51368,78.42839,81.78496,87.49415,90.944336,96.5734,97.428116,100.82598,100.83363,103.52987,103.388916,108.869896,111.11658,115.93352,117.38773,119.4552,120.66675,91.204384,All tokens,71,78,"USER:  
 QUESTION: What is the color of the straw?
0 black
1 red
2 pink
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 3",3,0,direct_attributes,"USER:  
 QUESTION: What is the color of the straw?
0 black
1 red
2 pink
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
25,8.856781,8.916506,9.368715,9.372925,9.397921,9.703047,10.222683,11.115942,12.44881,14.460404,17.361574,21.145697,24.480762,27.35566,30.051558,33.967117,36.999855,39.106667,41.07665,41.847614,42.939465,43.215782,43.903812,43.464893,44.419456,43.82189,46.19284,46.390205,47.869003,48.27144,48.10062,48.98609,42.47727,All tokens,25,28,"USER:  
 QUESTION: What is the color of the pet collar?
0 purple
1 red
2 yellow
3 black
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 0",0,0,direct_attributes,"USER:  
 QUESTION: What is the color of the pet collar?
0 purple
1 red
2 yellow
3 black
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
26,10.349857,10.42994,10.772138,10.843917,10.92818,11.345559,12.004613,13.073227,14.654133,16.999416,20.572905,25.02323,28.846842,32.140194,34.54592,39.57707,43.166233,46.282814,49.285244,51.817226,54.04113,53.894737,55.320206,55.954617,57.420513,56.05123,58.726704,59.207767,60.85937,60.908726,60.930508,60.911896,48.98803,All tokens,83,90,"USER:  
 QUESTION: Does the flag have two or three colors?
0 two colors
1 three colors
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,direct_attributes,"USER:  
 QUESTION: Does the flag have two or three colors?
0 two colors
1 three colors
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,direct_attributes
27,7.2553396,7.30669,7.611961,7.6550736,7.71697,8.029479,8.537405,9.368391,10.752231,12.81835,15.882612,19.418821,22.824358,25.833395,28.351835,32.336555,35.13852,36.97624,38.933117,40.08218,41.483204,42.121906,43.002247,43.96374,44.923798,43.919216,46.404274,46.591873,48.15412,48.204517,48.218597,48.522026,40.02852,All tokens,102,121,"USER:  
 QUESTION: Is the dog on the left or right side of the river?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,relative_position,"USER:  
 QUESTION: Is the dog on the left or right side of the river?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
28,12.538747,12.634752,12.921507,13.032997,13.13713,13.60927,14.331171,15.455654,17.33472,20.129148,24.288937,29.316624,33.90354,37.672733,40.79953,47.28461,51.276108,54.5017,57.6158,60.228317,63.10062,63.304768,64.3083,64.88039,66.518,65.675735,68.613075,69.020996,71.16039,71.664635,71.7325,71.91309,55.442318,All tokens,53,58,"USER:  
 QUESTION: What is the color of the car?
0 blue
1 black
2 red
3 silver
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 3",3,3,direct_attributes,"USER:  
 QUESTION: What is the color of the car?
0 blue
1 black
2 red
3 silver
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,3,direct_attributes
29,5.5857525,5.622434,5.926701,5.9505434,5.9858837,6.1858516,6.5498757,7.249661,8.256469,9.696298,11.919277,14.9314995,17.68116,20.145985,22.599838,26.066309,28.54458,30.299976,32.002823,33.21409,34.19761,34.461315,35.48079,36.1362,36.407974,35.422714,37.552227,37.77463,38.76167,38.764874,38.28792,38.667797,32.574158,All tokens,108,146,"USER:  
 QUESTION: Is the kid with black shirt on the left or right side of the kid with blue shirt?
0 right
1 left
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,relative_position,"USER:  
 QUESTION: Is the kid with black shirt on the left or right side of the kid with blue shirt?
0 right
1 left
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
30,7.8941693,7.9437323,8.249125,8.233202,8.211871,8.414122,8.831284,9.606298,10.812737,12.619972,15.320119,18.994741,22.101887,24.793388,27.394901,31.13909,34.090458,36.30878,38.406647,39.699272,41.381172,41.902496,42.49618,42.664143,43.314213,42.79572,44.868378,44.840942,46.454765,46.871994,46.987995,47.36218,39.911617,All tokens,57,62,"USER:  
 QUESTION: What is the color of the scarf?
0 red
1 green
2 white
3 yellow
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 3",3,1,direct_attributes,"USER:  
 QUESTION: What is the color of the scarf?
0 red
1 green
2 white
3 yellow
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,direct_attributes
31,20.027256,20.220442,20.357569,20.688501,21.296616,22.680445,24.578047,26.641903,30.167553,34.766003,40.779453,46.55208,51.925068,56.115788,57.743,66.248184,70.18787,72.69864,76.1101,77.12938,80.23163,77.626114,78.06342,75.42363,76.75329,74.886444,78.97953,79.675125,82.47929,83.13375,83.76504,85.137314,69.613174,All tokens,100,116,"USER:  
 QUESTION: Is the dog on the left or right side of the train?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,1,relative_position,"USER:  
 QUESTION: Is the dog on the left or right side of the train?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
32,17.982857,18.144382,18.358727,18.662195,19.107265,20.165707,21.753866,23.644173,26.67085,30.580235,35.559204,40.126965,44.752846,48.0935,48.50071,54.90104,57.643635,60.120342,62.770687,63.26771,64.93229,62.923344,64.23165,64.81904,64.036606,63.651737,66.39403,67.19854,69.69843,70.17385,70.898186,72.0293,61.74482,All tokens,110,151,"USER:  
 QUESTION: Is the keyboard on the left or right side of the guitar?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 1",1,0,relative_position,"USER:  
 QUESTION: Is the keyboard on the left or right side of the guitar?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,relative_position
33,27.40194,27.63688,27.983845,28.62616,29.472086,31.196926,33.42146,35.380325,38.814243,43.09703,49.016632,54.10368,59.483395,63.256668,63.435215,71.85304,76.59436,79.62734,83.73097,86.502815,90.32262,88.54606,90.27306,89.088455,91.06484,90.880394,94.9003,95.53358,98.82757,98.936485,99.82944,100.90179,82.03156,All tokens,0,0,"USER:  
 QUESTION: What is the material of the glove?
0 rubber
1 cotton
2 kevlar
3 leather
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 0",0,0,direct_attributes,"USER:  
 QUESTION: What is the material of the glove?
0 rubber
1 cotton
2 kevlar
3 leather
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,0,direct_attributes
34,3.9450366,3.966567,4.202793,4.204716,4.208776,4.327054,4.5137215,4.928057,5.5232425,6.4769344,7.9611616,10.058665,12.077595,13.984375,16.171007,18.93253,21.333603,23.370916,25.179438,26.583878,27.68783,28.441637,29.200819,29.914022,30.868486,29.968405,31.867289,32.11997,33.121918,33.157887,32.945446,33.39224,30.123753,All tokens,20,22,"USER:  
 QUESTION: What is the color of the car?
0 white
1 black
2 silver
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 0",0,1,direct_attributes,"USER:  
 QUESTION: What is the color of the car?
0 white
1 black
2 silver
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,direct_attributes
35,7.268311,7.322418,7.685895,7.7736015,7.8719473,8.188844,8.742997,9.722008,11.238358,13.458608,16.691223,20.564009,23.974346,26.894785,29.323805,33.703846,36.355305,38.323757,40.31776,41.315197,42.765137,42.51306,43.618713,44.0051,44.6783,43.63375,45.683395,45.766674,46.962906,46.7851,46.664,46.947155,39.79653,All tokens,99,114,"USER:  
 QUESTION: Is the cyclist on the left or right side of the woman's handbag?
0 right
1 left
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT: 0",0,1,relative_position,"USER:  
 QUESTION: Is the cyclist on the left or right side of the woman's handbag?
0 right
1 left
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  ASSISTANT:",10000,1,relative_position
