,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
6,40.78616,52.280155,46.831474,51.346252,2.0373611,2.078384,2.3286166,2.827663,3.4009197,3.8292575,3.6532903,3.884884,4.08819,4.2736363,4.595245,5.0318637,5.574451,6.013528,6.7007246,7.623819,8.996281,11.856173,16.141897,21.235855,26.750378,30.755379,35.4697,42.944492,28.548515,Text tokens
7,31.000988,39.783573,35.83943,39.472336,1.4659256,1.4928777,1.6091695,1.8085154,2.0841804,2.2938235,2.1985655,2.3083003,2.4073167,2.4980085,2.6189442,2.8295789,3.0575461,3.2621949,3.6006002,4.058964,4.7390385,6.192935,8.481588,11.422926,15.043677,18.396334,22.705317,34.33348,26.53361,Text tokens
8,34.21311,44.028557,41.482285,45.55417,1.7551687,1.7737935,1.9285282,2.2324994,2.6409469,2.975868,2.8447626,2.9912665,3.1577644,3.3052304,3.5166345,3.826605,4.1752944,4.5078897,5.0345964,5.7764544,6.7193227,8.795262,11.729683,15.261182,19.792107,23.018969,27.167969,36.74355,29.492353,Text tokens
9,33.26291,45.220097,42.6034,46.31301,1.5570686,1.5921403,1.7397456,1.9999738,2.405554,2.7212932,2.68508,2.8482535,3.0205529,3.1301816,3.335179,3.6757443,4.109842,4.4702926,5.037821,5.8538594,7.063796,9.347065,12.886592,17.429493,22.34855,26.27513,31.396906,41.72713,30.71567,Text tokens
0,34.700344,46.61913,42.866013,47.008533,2.180676,2.2750251,2.5736372,3.1827013,4.0919023,4.9100533,4.8570857,5.3456097,5.8471746,6.179801,6.8752217,7.730096,8.879182,9.655011,11.047638,12.797199,15.153812,19.563614,25.358156,31.487104,35.878593,38.694706,42.984505,47.390823,31.92965,Text only tokens
1,27.44056,36.948895,34.15011,38.096664,1.439343,1.4587619,1.5924637,1.781595,2.0877018,2.3109636,2.2412825,2.369775,2.490622,2.5640512,2.722798,2.9423156,3.2226596,3.4696753,3.848962,4.422077,5.1961374,6.783411,9.187026,12.357529,16.21742,19.712236,24.299536,35.882946,26.760567,Text only tokens
2,28.043602,36.76935,34.05579,38.074726,1.3833486,1.4003521,1.4891523,1.6523737,1.898951,2.0885375,2.0497923,2.1626778,2.2659192,2.3465667,2.48807,2.663411,2.8810227,3.0547316,3.345779,3.8231695,4.46493,5.789745,7.762808,10.541622,13.984616,17.170456,21.385777,33.161198,25.84488,Text only tokens
3,34.862984,43.10054,39.389286,43.168495,1.4426761,1.4738648,1.5892226,1.8137066,2.1357503,2.4061284,2.363878,2.512022,2.652504,2.7624273,2.9223392,3.1559656,3.4869733,3.7175875,4.095145,4.6908507,5.5432487,7.194141,9.891073,13.262424,17.275198,20.976254,25.622,37.374645,28.144348,Text only tokens
4,29.00032,38.96584,35.788128,39.85676,1.4845643,1.5014648,1.6435357,1.8484917,2.1788251,2.4317236,2.359485,2.4973192,2.6248538,2.703222,2.8780355,3.1150627,3.4348562,3.678626,4.078733,4.68519,5.50021,7.207056,9.796866,13.254372,17.39977,21.157478,25.825352,36.988777,27.778025,Text only tokens
5,31.080473,40.004597,36.96788,41.162754,1.4321517,1.4687399,1.5715771,1.7688868,2.0764694,2.3232598,2.269513,2.4131532,2.5432558,2.6378484,2.8190472,3.0509872,3.3579235,3.5777454,3.9564774,4.547452,5.3296256,7.0453577,9.617432,13.101115,17.177599,20.888721,25.392605,36.42238,26.924328,Text only tokens
6,40.78616,52.28723,46.55387,51.208496,1.9612719,1.9911625,2.235522,2.692835,3.2647555,3.6672626,3.5046837,3.788624,3.9845078,4.172394,4.540995,4.954225,5.5145845,5.953588,6.6000133,7.519256,8.853292,11.727409,16.030792,21.3106,27.122046,31.366282,36.165485,43.2126,27.379622,Text only tokens
7,31.000988,39.839092,35.837555,39.306488,1.4296635,1.458498,1.5741651,1.765858,2.045801,2.2497563,2.154612,2.2761688,2.375419,2.4756083,2.6079595,2.8093917,3.0521169,3.255951,3.5611567,4.0374336,4.7328997,6.134998,8.316925,11.2509365,14.955828,18.390306,22.784584,34.11878,26.279459,Text only tokens
8,34.21311,43.998714,41.36406,45.43325,1.792437,1.8102969,1.9778724,2.3004491,2.7385695,3.0861454,2.9239812,3.1055431,3.2852597,3.4243233,3.7041163,4.033248,4.4342093,4.772209,5.300611,6.090733,7.074246,9.297616,12.451407,16.3777,21.168203,24.690521,28.90013,38.334908,29.010044,Text only tokens
9,33.26291,45.176506,42.31815,46.19958,1.5912308,1.6322725,1.7835612,2.0741382,2.5404637,2.9128835,2.8679178,3.055657,3.2463613,3.37151,3.6401854,3.9891238,4.4925976,4.8706985,5.4420753,6.3429556,7.5423155,9.8618555,13.436695,18.054451,23.139181,27.040607,31.966465,41.90317,30.05117,Text only tokens
