,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
0,38.90731,49.1857,53.84221,59.5846,64.40069,66.50097,66.13786,65.52878,71.70716,71.73401,74.22838,69.85394,71.9536,72.75086,75.43607,78.622086,77.02478,81.19913,82.91134,81.09806,82.37214,82.423256,84.46159,86.80366,88.51694,88.28652,90.17824,91.8939,69.05876,Img tokens
1,77.429115,92.02759,96.13844,102.981865,109.76491,113.33711,108.65882,105.54327,109.178444,110.36706,104.87449,102.73251,104.88479,106.44077,109.08966,110.319595,109.8743,113.29427,115.16392,112.870605,111.310776,115.90147,115.86344,119.149765,127.38084,130.26338,134.0883,131.50125,83.252075,Img tokens
2,79.134056,93.60318,95.1521,99.0888,104.53368,105.99622,101.16338,100.39188,102.38506,106.394554,97.49365,96.572205,99.28266,102.512566,104.46069,110.875595,112.58303,120.55559,126.14,123.63146,121.06875,122.825165,119.692444,122.71459,131.69653,138.35977,143.94427,146.338,95.24265,Img tokens
3,38.144833,44.748356,44.06572,45.374104,48.465706,49.306576,47.88172,47.576214,49.21555,50.449104,51.53801,49.286346,49.354218,50.600437,53.219444,56.115677,56.883926,58.809067,58.45094,59.218674,59.780594,65.926025,67.65261,69.20983,72.23766,80.232315,84.99769,85.948784,55.707478,Img tokens
4,55.618534,67.457016,71.91601,77.97893,82.963585,84.259544,80.73282,77.583374,83.73863,87.82402,83.77846,81.01001,84.47142,85.939354,88.97171,90.537186,90.157936,93.901,94.69973,93.423134,92.61741,96.048164,98.04708,101.398575,100.92281,100.65435,101.74202,110.83072,85.445625,Img tokens
5,45.62455,48.12629,49.430447,52.77979,54.82941,54.683086,54.559486,50.33666,50.261383,49.7943,49.19684,47.350597,48.283928,48.58026,49.148853,50.035954,48.807514,49.98334,50.66328,50.34045,50.333378,52.117947,54.995365,57.322144,59.46893,59.42301,59.795155,63.47594,55.07105,Img tokens
6,54.022797,58.944412,59.549126,59.51406,61.040985,61.5296,60.58563,61.040985,60.92322,61.66453,60.066128,58.93075,60.512703,61.035194,61.549667,63.366863,64.29613,66.439064,68.365204,67.62393,66.672485,68.65537,66.374466,68.39247,71.70426,73.77628,76.54036,75.30572,46.923542,Img tokens
7,77.545876,91.37559,93.352005,99.302505,105.05027,109.24437,109.517044,109.1074,117.930595,124.39778,116.4596,117.54603,125.60012,130.31624,133.99274,140.92058,143.92326,155.56325,168.23509,165.4988,163.3015,166.7822,165.76157,164.48509,174.64494,186.11755,196.00807,211.87602,153.0705,Img tokens
8,42.583862,44.180023,44.78979,46.204773,45.392403,46.49463,42.59262,41.824425,44.58615,45.489975,44.933136,45.060837,46.338417,46.45846,47.79831,47.951683,46.809032,47.727512,47.134045,45.11071,44.518578,47.510532,50.024162,53.625572,51.939926,51.21012,50.4336,56.186604,43.859207,Img tokens
9,40.508934,40.22319,40.184917,41.475082,44.01343,44.167664,44.27128,44.949905,48.555016,51.629353,50.062042,48.163387,51.313004,51.99071,54.88944,58.180042,60.403095,63.91735,67.1981,68.60147,68.08702,68.92976,70.14213,69.65876,66.67551,67.83118,70.99889,73.56772,58.21212,Img tokens
0,34.554478,45.751694,42.369408,46.404453,1.5530039,1.6068851,1.7449858,1.9943913,2.3614252,2.6805315,2.6167316,2.7685146,2.9170618,3.058602,3.2550428,3.6035192,4.0133195,4.366716,4.895856,5.6493936,6.732376,8.759355,11.707943,15.466811,19.607294,23.31541,27.939577,38.286926,27.111351,Text tokens
1,33.78089,48.89605,46.39007,50.786724,1.7226343,1.78305,1.9660442,2.3263729,2.7885005,3.2101038,3.1408603,3.3601646,3.5752301,3.7758381,4.0383205,4.503466,5.0994496,5.5806165,6.42433,7.484592,9.23146,12.11089,16.195545,20.906813,25.921043,30.026112,34.76888,43.379807,32.296787,Text tokens
2,25.111155,44.2974,43.49645,47.842937,1.6578293,1.7298623,1.9145998,2.2825546,2.7661147,3.1710446,3.105333,3.3593018,3.5495486,3.754346,4.0564055,4.595321,5.2020507,5.7321353,6.550366,7.6255713,9.38766,12.671669,17.013973,22.177298,27.313288,31.52463,36.5379,43.534397,30.907965,Text tokens
3,28.84794,43.19754,39.600315,44.622673,1.5222311,1.5692972,1.7332052,1.9986355,2.3594396,2.685626,2.6508567,2.849355,3.046287,3.2092104,3.4862206,3.88929,4.3960085,4.790345,5.485774,6.430118,7.736807,10.137943,13.642933,17.828,22.527145,26.26991,31.017212,40.205032,30.002018,Text tokens
4,31.761944,44.39971,40.872673,44.97096,1.521431,1.5591733,1.6789654,1.9247413,2.2647588,2.5703342,2.5232632,2.6954973,2.835354,2.9552338,3.1584256,3.4658506,3.8587468,4.1761,4.735106,5.424019,6.5299783,8.616255,11.650821,15.564964,19.875597,23.795416,28.676743,39.309498,29.4448,Text tokens
5,31.66392,43.692356,40.64221,44.725155,1.5511149,1.5838746,1.729217,2.005776,2.4174116,2.7886834,2.732858,2.9330893,3.0837817,3.2248726,3.4444551,3.8106773,4.2501936,4.6803417,5.3121004,6.0538607,7.2363644,9.493413,12.772871,17.093607,21.659227,25.451809,30.176744,40.38959,29.10232,Text tokens
6,28.14439,41.934856,38.826942,43.1771,1.4517819,1.4938622,1.6200774,1.8517085,2.1566002,2.4052975,2.359618,2.4782617,2.5967708,2.7025068,2.8572586,3.134102,3.5281131,3.81964,4.2889857,4.929708,5.9588456,7.8772407,10.63773,14.445985,18.458908,22.61429,27.75255,38.70785,28.77471,Text tokens
7,38.235123,50.95994,47.20144,51.118256,1.6741593,1.7420944,1.9215039,2.276055,2.8065045,3.2715786,3.223718,3.464465,3.6798255,3.8579762,4.159622,4.6306667,5.2648373,5.74027,6.5693994,7.59682,9.127448,11.988535,16.251274,21.202627,26.405565,30.635017,35.423477,44.588608,34.01186,Text tokens
8,27.591734,37.54207,34.827686,38.462746,1.3281925,1.363118,1.4527954,1.611928,1.8364216,2.0241203,2.0015638,2.0850823,2.1755133,2.2607498,2.3790348,2.5855274,2.8208091,3.019995,3.3386533,3.7952192,4.4497824,5.74666,7.7124286,10.463872,13.628416,16.960726,21.471647,34.2126,26.519966,Text tokens
9,33.423843,45.866688,43.35066,46.913116,1.5175471,1.5678347,1.7059186,1.9531329,2.354862,2.6730528,2.649614,2.8511164,3.0084052,3.1580527,3.409394,3.754393,4.239396,4.55349,5.118819,5.952149,7.12523,9.317294,12.547893,16.513615,20.865164,24.80387,29.740383,39.598293,29.771479,Text tokens
0,34.554478,45.935337,41.929256,46.157936,1.5663816,1.61669,1.7524171,2.0354574,2.4806924,2.842583,2.7661903,2.9459913,3.1207664,3.2610822,3.5188487,3.8374836,4.302106,4.6328993,5.186969,6.03583,7.2392693,9.557358,12.884527,17.170296,21.858252,25.749334,30.302387,40.167664,29.80263,Text only tokens
1,33.78089,48.954372,45.80955,50.58232,1.7533742,1.8148758,1.9966575,2.391998,2.9752111,3.4722884,3.4173236,3.6960628,3.96102,4.130142,4.4823422,4.9262447,5.6197567,6.1218314,6.9201355,8.091432,9.885557,13.044091,17.464607,22.521235,27.46736,31.443403,36.14233,44.369446,32.240234,Text only tokens
2,25.111155,44.28492,43.184174,48.04022,1.6854618,1.7586042,1.9625713,2.3896925,2.9871185,3.4926507,3.3872128,3.6974108,3.9214613,4.149499,4.539827,5.0751114,5.787386,6.343171,7.1808624,8.447248,10.255942,13.83751,18.465706,23.838951,29.464272,33.93549,38.627937,45.69288,30.899834,Text only tokens
3,28.84794,43.236076,39.25657,44.337265,1.5352486,1.5857178,1.751423,2.0458584,2.4549918,2.7985494,2.7416463,2.9688156,3.1659446,3.335286,3.6501212,4.050329,4.5535216,4.9102545,5.5645833,6.4855294,7.839634,10.371427,14.221775,18.918041,23.904057,28.158993,33.30925,42.39826,30.54979,Text only tokens
4,31.761944,44.27397,40.47707,44.528988,1.5572762,1.5976381,1.7230922,1.9948645,2.3810441,2.7101092,2.652718,2.8659127,3.035224,3.1533322,3.3995795,3.7186868,4.1542635,4.4433045,4.99717,5.817221,6.9876313,9.164825,12.441866,16.615826,21.063519,25.060907,29.81527,39.72998,29.530039,Text only tokens
5,31.66392,43.861267,40.27953,44.308586,1.5844011,1.6182998,1.7758499,2.083901,2.5683858,2.9851487,2.9201586,3.1423612,3.3140094,3.4486418,3.7325382,4.121387,4.6535506,5.0669117,5.7264595,6.5945625,7.84396,10.351031,13.806943,18.374575,23.229424,27.05457,31.593548,41.005444,31.4132,Text only tokens
6,28.14439,41.95879,38.08957,42.69823,1.4444498,1.489949,1.6173577,1.8660742,2.2085528,2.4995668,2.4527903,2.624144,2.750755,2.8620632,3.1004748,3.375486,3.8099837,4.1120124,4.6047,5.3293433,6.3631754,8.457561,11.5680685,15.745984,19.920347,24.053415,28.88688,39.098408,30.658865,Text only tokens
7,38.235123,50.620174,46.350964,50.447105,1.6864982,1.7517567,1.9318321,2.310059,2.9130754,3.3849196,3.3276122,3.6049073,3.8558893,4.03474,4.3956413,4.841582,5.5005884,5.9404416,6.7259164,7.9364076,9.59121,12.704342,17.149378,22.473522,27.624617,31.778625,36.592968,45.21546,33.50596,Text only tokens
8,27.591734,37.406002,34.4636,38.033337,1.3375336,1.3726865,1.4642735,1.6346941,1.8871783,2.082111,2.0516133,2.1574504,2.2584274,2.3301778,2.4589634,2.6596828,2.9160435,3.1021247,3.4315705,3.9194865,4.654389,6.0432014,8.213586,11.179621,14.519894,18.024183,22.545662,34.59516,26.637493,Text only tokens
9,33.423843,46.11641,43.37424,46.838413,1.5390443,1.5929776,1.7322689,1.9915371,2.419165,2.7445407,2.717473,2.954215,3.1113925,3.256579,3.5256393,3.8595583,4.3666396,4.7068295,5.2790766,6.1661744,7.390748,9.71273,13.0787735,17.192814,21.737488,25.809937,30.700684,40.597763,30.63883,Text only tokens
