,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
0,28.20687,30.853767,31.407104,32.92472,34.567062,36.0352,35.905087,36.194107,37.81672,39.17956,39.18316,39.61154,40.500546,40.3522,41.660587,42.615,43.190556,44.56895,45.89293,45.35879,44.135033,44.50336,43.704082,44.10455,42.204075,42.608673,41.68495,39.794445,27.224329,Img tokens
1,62.27018,65.03855,66.184525,70.06013,72.29156,73.1972,74.0179,66.47398,66.42802,66.98398,64.105194,60.496838,60.274258,59.730186,59.954903,61.28007,59.857983,61.55451,61.918423,61.370075,60.783184,63.09734,67.05946,69.84489,73.74329,73.58716,75.650986,80.62149,82.18558,Img tokens
2,49.384693,51.382404,50.98713,52.39824,53.273197,54.05798,53.765247,51.157253,54.05216,55.781506,57.88945,56.433743,58.48375,60.18169,60.764748,63.40984,63.538296,66.86661,69.596115,69.740616,69.94294,71.00719,71.812386,71.28394,70.8429,74.539444,78.62265,84.058525,68.941696,Img tokens
3,10.09567,10.567325,10.636479,10.831817,10.992104,11.188321,11.408133,12.18597,13.203913,13.636565,14.141303,14.280538,14.8734045,14.860946,15.614175,16.32168,16.563862,17.120115,17.480352,18.035036,18.189648,18.1502,19.446964,20.326763,20.577433,21.206005,22.021791,22.926226,22.635027,Img tokens
4,61.963203,64.62187,65.79579,69.80583,72.20595,72.95586,72.9039,66.087234,66.20722,67.06784,63.59055,60.34699,60.27486,59.457813,60.005924,61.365658,60.34782,62.33497,63.006035,62.860878,62.006233,64.45366,68.09491,70.230545,73.97828,72.71684,74.59595,79.13877,80.36548,Img tokens
5,54.406227,58.774803,60.837635,62.585262,65.89482,59.0333,58.313385,58.963665,62.83873,66.52441,62.08706,58.998825,61.47012,62.962605,65.60034,67.38609,66.52945,69.35543,71.23183,69.202515,66.77608,67.76294,68.865005,66.67674,66.435425,67.3324,69.46512,72.73373,54.38638,Img tokens
6,15.149922,15.591324,15.615154,15.771188,16.085808,16.206757,16.442656,16.6842,16.894152,17.580109,17.92224,17.512135,17.94713,18.123539,18.612816,18.613415,18.749277,18.956202,18.869656,18.805248,18.27605,18.86797,19.333652,20.218761,19.877567,20.169804,19.480892,20.088776,18.694643,Img tokens
7,7.557045,7.84909,7.884538,8.011982,8.104139,8.269213,8.493985,8.967412,9.355326,9.476387,9.717176,9.7242775,10.0731535,10.434981,10.871429,11.408139,11.682406,12.186398,12.553709,12.929181,13.453189,13.401308,13.964777,14.445535,15.421058,15.960506,16.465046,17.253279,17.850477,Img tokens
8,62.689144,66.51806,65.56625,66.79643,69.3637,68.8032,67.29936,63.626186,67.789406,68.75571,71.68012,70.02727,72.69801,73.95415,77.64148,81.66052,82.234695,87.26191,91.13352,89.97658,90.73001,91.29045,91.57995,91.38334,90.92426,86.35626,90.65832,98.994865,82.60826,Img tokens
9,24.71771,26.347723,26.865028,26.105032,26.816465,27.402994,27.736145,28.775202,29.07867,29.244028,29.359734,28.767733,29.26817,29.111687,29.259554,29.627964,29.957102,30.218935,30.517635,30.340578,29.958538,30.452417,29.605423,30.1934,29.757088,30.098719,31.309149,29.46547,19.625753,Img tokens
0,45.187992,64.3711,58.042572,61.451252,3.1484635,3.3435888,3.8666549,5.050808,7.118513,8.98712,9.043631,9.992431,11.099665,11.757994,13.208204,15.088671,17.454283,19.332169,22.190235,25.57319,29.512869,36.28899,43.33981,50.764194,54.782757,56.903755,60.16497,60.053818,40.787727,Text tokens
1,28.85751,39.389053,36.63462,40.704636,1.5069417,1.5184753,1.6639886,1.8723712,2.2122762,2.4878395,2.4079895,2.547155,2.689592,2.7890358,2.9622896,3.2424169,3.5804958,3.8674116,4.3484073,4.9712086,5.81045,7.478999,9.924777,13.067515,16.945084,20.363111,25.031273,37.451664,28.466852,Text tokens
2,29.525728,39.19348,36.504227,40.73349,1.4117486,1.428512,1.5211736,1.6952751,1.9585465,2.1687186,2.1310594,2.2378974,2.352445,2.447411,2.5806928,2.7933874,3.0201192,3.2354453,3.5813012,4.0439634,4.7113824,6.042817,8.082036,10.905687,14.377273,17.7541,22.267506,35.59337,27.51026,Text tokens
3,46.42051,58.041134,53.11044,57.443382,1.9834418,2.0660455,2.3534186,2.8776004,3.7223651,4.5018063,4.3973055,4.7356353,5.0893197,5.392148,5.821538,6.484237,7.40149,8.049909,9.112194,10.521665,12.52414,16.152094,21.586496,27.229307,32.737762,36.810738,41.6433,49.469116,34.488182,Text tokens
4,30.406391,41.288605,38.151672,42.349007,1.5547642,1.5670218,1.725564,1.9507997,2.3153722,2.622948,2.534319,2.6887457,2.8432982,2.9533918,3.1423054,3.4500256,3.8209486,4.1217246,4.636027,5.3111515,6.201457,8.029066,10.754498,14.278577,18.522915,22.088493,26.891481,38.74219,29.778933,Text tokens
5,32.537933,42.168854,39.417038,43.63619,1.4978428,1.528126,1.6416183,1.8551701,2.2006667,2.4785252,2.4144661,2.561091,2.7013156,2.8116682,3.0292032,3.3290017,3.681759,3.9740899,4.4676294,5.1067686,6.015864,7.9250345,10.686147,14.289403,18.410088,22.204403,27.054535,38.57063,28.883554,Text tokens
6,46.670242,59.286957,53.289116,57.555687,2.7256393,2.7961128,3.2184196,4.055025,5.0337954,5.7728047,5.5463696,5.9750733,6.330152,6.5965543,7.1706166,7.969991,8.9925,9.767451,10.960881,12.491397,14.744327,19.077942,24.966024,31.426453,37.279594,40.68083,44.97306,50.135796,32.79426,Text tokens
7,46.08004,55.599392,50.569225,54.725792,2.0922894,2.1228278,2.3763008,2.8658428,3.5893526,4.1947684,4.020361,4.3346643,4.633386,4.8627124,5.214307,5.7378187,6.5009594,7.1154757,8.047404,9.263758,11.082713,14.541162,19.523138,25.003645,30.673723,34.76451,39.72347,47.793774,33.524937,Text tokens
8,35.57671,45.959644,43.520145,47.83577,1.8864626,1.8951811,2.0763893,2.4350698,2.9256573,3.3220608,3.1565444,3.3461359,3.5504315,3.7148252,3.9779403,4.358126,4.7838964,5.1758184,5.8064876,6.666272,7.762301,10.122978,13.450246,17.374409,22.231714,25.501411,29.755377,38.926334,31.02899,Text tokens
9,52.66659,70.78847,65.407875,69.8318,2.742587,2.8349648,3.2814288,4.2748446,5.929905,7.4409347,7.385781,8.060294,8.822251,9.293436,10.076338,11.285661,12.997164,14.5487385,16.57369,19.2333,23.298002,29.64981,37.417393,44.765846,50.500885,53.266125,56.919685,59.55894,39.4893,Text tokens
0,45.187992,64.138916,57.851093,61.53191,3.131302,3.34282,3.896153,5.176562,7.286115,9.156143,9.165557,10.210438,11.412704,12.083586,13.571867,15.414008,17.879429,19.65666,22.300951,25.494213,29.035675,35.207596,41.903294,48.737617,52.58014,54.816807,58.541588,60.76287,40.23915,Text only tokens
1,28.85751,39.378666,36.356106,40.507217,1.4722818,1.4921452,1.6354048,1.8409058,2.1772907,2.4207997,2.343031,2.4844537,2.61793,2.7009025,2.8705332,3.1124935,3.423527,3.6935663,4.107672,4.728317,5.580514,7.294717,9.912245,13.33832,17.479408,21.194448,26.005304,38.06943,27.967651,Text only tokens
2,29.525728,39.029644,36.210262,40.49472,1.4165549,1.434428,1.5308608,1.7078288,1.9828178,2.1902413,2.146417,2.2720745,2.390994,2.4785132,2.631322,2.8319492,3.0808878,3.2834632,3.602654,4.1311393,4.844505,6.3068776,8.49789,11.57404,15.3002,18.735357,23.234663,35.52095,26.691856,Text only tokens
3,46.42051,58.783325,53.73323,57.783077,1.9629699,2.0398183,2.3265924,2.862771,3.7274148,4.4659276,4.414815,4.785925,5.1481767,5.447348,5.9428773,6.585932,7.604523,8.2594595,9.283362,10.76373,12.862643,16.557232,22.13157,27.844383,33.436234,37.48176,42.00918,49.762867,34.73208,Text only tokens
4,30.406391,41.393173,37.90383,42.274364,1.5145533,1.5317019,1.6838726,1.9056321,2.270078,2.5439656,2.459107,2.6127024,2.7570994,2.8485744,3.0348408,3.3006134,3.6494539,3.9229262,4.3613863,5.0162764,5.914908,7.7838235,10.6289015,14.400187,18.878948,22.880957,27.766132,39.164627,28.970108,Text only tokens
5,32.537933,42.295277,39.147503,43.578278,1.4707654,1.5071242,1.6176487,1.8297507,2.167275,2.432314,2.367382,2.5248806,2.6704578,2.774002,2.9701824,3.2306974,3.5705366,3.8243155,4.251028,4.891572,5.7448697,7.5816317,10.342519,14.064105,18.340435,22.150143,26.8158,37.99732,27.637203,Text only tokens
6,46.670242,60.26098,53.902355,58.522438,2.5472057,2.6111574,3.0133016,3.8431296,4.8705864,5.635054,5.4189496,5.9514093,6.282141,6.5416164,7.213139,8.009199,9.163375,10.000375,11.139966,12.716975,14.9359865,19.264189,25.164503,31.844799,38.05356,41.911476,46.484467,51.761097,32.774925,Text only tokens
7,46.08004,56.01099,50.93307,54.727356,2.0476246,2.0739098,2.3297002,2.8244553,3.5852005,4.1793523,4.0021505,4.351897,4.6505046,4.8975625,5.3219576,5.848384,6.7275815,7.398672,8.302442,9.576799,11.371514,14.713133,19.506012,24.860807,30.551369,34.852657,39.64655,47.357037,34.361454,Text only tokens
8,35.57671,46.29897,43.955997,47.957623,1.8580092,1.8705661,2.0504968,2.4077902,2.9072878,3.28398,3.1112587,3.326591,3.5362065,3.6879706,3.9758513,4.3472652,4.8278465,5.220733,5.8057747,6.68812,7.804196,10.218594,13.618267,17.96551,23.145267,26.83297,31.224518,41.01579,29.566866,Text only tokens
9,52.66659,70.3546,63.660908,68.70432,2.600176,2.726449,3.1395762,4.0951157,5.706365,7.2352347,7.205516,7.864272,8.56255,9.039437,10.041615,11.194741,13.064403,14.483003,16.383574,19.205154,22.44945,28.138222,35.26338,42.651134,49.13706,52.666252,57.32868,62.728077,41.818768,Text only tokens
